Datetime,Open,High,Low,Close,Volume,EMA_20,SMA_50,RSI_14,MACD_hist,ATR_14
2023-11-15 04:00:00+00:00,1.0884946584701538,1.0887316465377808,1.0868383646011353,1.0875475406646729,0,1.0766274955079993,1.071549243927002,79.96254196642936,0.0020926560566413887,0.002626887389591762
2023-11-15 08:00:00+00:00,1.0875475406646729,1.0882576704025269,1.0847163200378418,1.08695650100708,0,1.0776112103174356,1.072032129764557,77.78622372456917,0.0018368466790943871,0.0028145568711417063
2023-11-15 12:00:00+00:00,1.08695650100708,1.0882576704025269,1.0834236145019531,1.08672034740448,0,1.0784787471828683,1.07250351190567,76.88580480488022,0.001536056765601439,0.0030781711850847516
2023-11-15 16:00:00+00:00,1.08695650100708,1.0871928930282593,1.084481120109558,1.0849517583847046,0,1.0790952244401861,1.0729032921791077,70.32069339571646,0.001121544395536057,0.003165645258767264
2023-11-15 20:00:00+00:00,1.0849517583847046,1.0856584310531616,1.0845986604690552,1.0856584310531616,0,1.07972029173666,1.0731480193138123,71.37254559893654,0.0008128916079868367,0.0030538865498134066
2023-11-16 00:00:00+00:00,1.0856584310531616,1.085894227027893,1.0833063125610352,1.0835410356521606,0,1.0800841721095649,1.0733642172813416,64.04808762171244,0.0004046914740053467,0.003091573715209961
2023-11-16 04:00:00+00:00,1.0835410356521606,1.0848339796066284,1.0835410356521606,1.084481120109558,0,1.0805029290619452,1.0735946106910705,65.72964798065794,0.00014969436537723944,0.003110255513872419
2023-11-16 08:00:00+00:00,1.084481120109558,1.0862481594085693,1.0842459201812744,1.0855406522750854,0,1.0809827122251014,1.073830065727234,67.57067567190154,1.1371004744268817e-05,0.0031960010528564453
2023-11-16 12:00:00+00:00,1.0854227542877197,1.0897995233535767,1.0842459201812744,1.088139295578003,0,1.0816642915920445,1.0741221070289613,71.60036627947987,5.162418846575874e-05,0.0034863012177603586
2023-11-16 16:00:00+00:00,1.088020920753479,1.0884946584701538,1.0849517583847046,1.085894227027893,0,1.082067142585935,1.0743323016166686,64.18037076155662,-0.00010753648445428407,0.0034933005060468402
2023-11-16 20:00:00+00:00,1.086130142211914,1.086130142211914,1.0847163200378418,1.0856584310531616,0,1.0824091700590042,1.0745539593696594,63.43680198628817,-0.0002548702548196592,0.0027139272008623394
2023-11-17 00:00:00+00:00,1.0856584310531616,1.0860122442245483,1.0851871967315674,1.0856584310531616,0,1.0827186234870192,1.074814805984497,63.43680198628817,-0.00037143882297823415,0.0024525863783700125
2023-11-17 04:00:00+00:00,1.0857763290405273,1.085894227027893,1.0838934183120728,1.0841283798217773,0,1.0828528859950914,1.0750542521476745,58.34941923955027,-0.0005594113523478429,0.00250244140625
2023-11-17 08:00:00+00:00,1.0834236145019531,1.0876659154891968,1.0828369855880737,1.08695650100708,0,1.0832437064724236,1.0753709316253661,64.0830452893808,-0.0005028812769034678,0.002720602921077183
2023-11-17 12:00:00+00:00,1.0866022109985352,1.089561939239502,1.086130142211914,1.0890873670578003,0,1.083800245575793,1.0757531499862671,67.69184873859243,-0.00033941613115225826,0.0028304968561444965
2023-11-17 16:00:00+00:00,1.0892059803009033,1.0907504558563232,1.0877841711044312,1.0903936624526978,0,1.08442819004026,1.0762071919441223,69.70164789439735,-0.00016934384295017122,0.0027894207409449984
2023-11-17 20:00:00+00:00,1.090274691581726,1.0918222665786743,1.0900371074676514,1.0917030572891235,0,1.0851210345401516,1.076664595603943,71.6081946997736,-3.46202824983528e-06,0.0025716423988342285
2023-11-20 00:00:00+00:00,1.0907504558563232,1.0927767753601074,1.0900371074676514,1.0927767753601074,0,1.0858501527134807,1.0771228909492492,73.10284349084326,0.00013606503008515864,0.0025736348969595773
2023-11-20 04:00:00+00:00,1.0927767753601074,1.0937328338623047,1.0917030572891235,1.0918222665786743,0,1.086418925462547,1.077562096118927,69.59532043085349,0.00012201237961123384,0.002642921039036342
2023-11-20 08:00:00+00:00,1.0920606851577759,1.0943313837051392,1.091941475868225,1.0925379991531372,0,1.0870016943854601,1.0780270552635194,70.72942489206189,0.00011874841659919927,0.0026372926575796945
2023-11-20 12:00:00+00:00,1.0925379991531372,1.0946906805038452,1.0922993421554565,1.0940918922424316,0,1.0876769513242193,1.0785436534881592,73.07735610935421,0.0001756364905103761,0.0027157494000026156
2023-11-20 16:00:00+00:00,1.0942115783691406,1.0954102277755737,1.0938525199890137,1.0949305295944214,0,1.0883677683023338,1.0790838694572449,74.27663356190655,0.00022119826771230863,0.00268399715423584
2023-11-20 20:00:00+00:00,1.0949305295944214,1.09505033493042,1.0940918922424316,1.0948106050491333,0,1.088981371802029,1.0795645117759705,73.77057162557782,0.0001955951814107508,0.002355771405356271
2023-11-21 00:00:00+00:00,1.0948106050491333,1.0967316627502441,1.0945708751678467,1.096611499786377,0,1.089708050657681,1.080088050365448,76.3737891986984,0.00024886589169240397,0.002257049083709717
2023-11-21 04:00:00+00:00,1.096611499786377,1.0968520641326904,1.0954102277755737,1.095650315284729,0,1.0902739806221617,1.0805740141868592,72.25210009432412,0.00017194397096178746,0.002259050096784319
2023-11-21 08:00:00+00:00,1.0957703590393066,1.096611499786377,1.0942115783691406,1.0942115783691406,0,1.0906489899313978,1.081035795211792,66.46962915688835,-1.3415968943756088e-05,0.0023715410913739887
2023-11-21 12:00:00+00:00,1.0943313837051392,1.0963709354400635,1.0934937000274658,1.0937328338623047,0,1.090942689353389,1.081494882106781,64.61646754056488,-0.00019573083361537798,0.002434142998286656
2023-11-21 16:00:00+00:00,1.0939722061157227,1.0946906805038452,1.0903936624526978,1.0918222665786743,0,1.09102645861294,1.0819478130340576,57.70249218061952,-0.00045750933211030805,0.002396149294716971
2023-11-21 20:00:00+00:00,1.0918222665786743,1.0921800136566162,1.0911074876785278,1.091941475868225,0,1.0911136031134432,1.0823504161834716,58.004432089934554,-0.000624792880074933,0.0022276299340384348
2023-11-22 00:00:00+00:00,1.0920606851577759,1.0925379991531372,1.091226577758789,1.0917030572891235,0,1.091169741606365,1.082842037677765,57.12610747785017,-0.0007454784894481404,0.0021094254084995817
2023-11-22 04:00:00+00:00,1.0917030572891235,1.091941475868225,1.0899182558059692,1.0918222665786743,0,1.0912318868418232,1.08334059715271,57.47285612684559,-0.0008061088032323064,0.002126429762159075
2023-11-22 08:00:00+00:00,1.0920606851577759,1.0922993421554565,1.0887316465377808,1.0903936624526978,0,1.0911520559476207,1.0838037538528442,52.04093520386526,-0.0009228598311530499,0.00218557459967477
2023-11-22 12:00:00+00:00,1.090274691581726,1.0920606851577759,1.0856584310531616,1.0868383646011353,0,1.0907412282003364,1.084209463596344,41.52304512162071,-0.0012022831946421194,0.002497894423348563
2023-11-22 16:00:00+00:00,1.0868383646011353,1.0890873670578003,1.0864840745925903,1.0887316465377808,0,1.0905498394705693,1.0846234202384948,47.59690110086705,-0.0012185627123340583,0.0025046212332589285
2023-11-22 20:00:00+00:00,1.0886130332946777,1.089680790901184,1.0884946584701538,1.0890873670578003,0,1.0904105563836388,1.0850604510307311,48.675555475157026,-0.0011644015928800482,0.0024185350963047574
2023-11-23 00:00:00+00:00,1.0892059803009033,1.090869426727295,1.0890873670578003,1.0907504558563232,0,1.0904429277619896,1.085510220527649,53.49519311556008,-0.0009828417660555995,0.0024345602308000836
2023-11-23 04:00:00+00:00,1.0907504558563232,1.091941475868225,1.0903936624526978,1.0917030572891235,0,1.090562940097907,1.0859721946716308,56.04151510386154,-0.000774050112369046,0.002476658139910017
2023-11-23 08:00:00+00:00,1.0915838479995728,1.0930156707763672,1.0903936624526978,1.0917030572891235,0,1.0906715226875467,1.0864295983314514,56.041515103861535,-0.0006181638618820398,0.0025096024785723004
2023-11-23 12:00:00+00:00,1.0918222665786743,1.0918222665786743,1.0890873670578003,1.091226577758789,0,1.0907243850752841,1.0868614673614503,54.316281572582696,-0.0005326083980131211,0.002601964133126395
2023-11-23 16:00:00+00:00,1.091226577758789,1.091226577758789,1.0906314849853516,1.0907504558563232,0,1.0907268680068116,1.087297534942627,52.57458510090162,-0.0004943831222020537,0.002473047801426479
2023-11-23 20:00:00+00:00,1.0906314849853516,1.0911074876785278,1.0906314849853516,1.0907504558563232,0,1.09072911446867,1.0877290296554565,52.57458510090162,-0.0004563155368033081,0.0023015311786106656
2023-11-24 00:00:00+00:00,1.090869426727295,1.091226577758789,1.0897995233535767,1.0901559591293335,0,1.0906745282458759,1.0881234574317933,50.24162766062499,-0.0004572417112826959,0.00209653377532959
2023-11-24 04:00:00+00:00,1.090274691581726,1.0914647579193115,1.0900371074676514,1.0911074876785278,0,1.090715762477557,1.0885369157791138,53.777082956462294,-0.0003828539997428488,0.0021218998091561453
2023-11-24 08:00:00+00:00,1.0911074876785278,1.0922993421554565,1.0905125141143799,1.0917030572891235,0,1.090809790554849,1.088971447944641,55.88967124928388,-0.00028700439644445874,0.002155857426779611
2023-11-24 12:00:00+00:00,1.0917030572891235,1.0946906805038452,1.0911074876785278,1.0942115783691406,0,1.0911337703466863,1.0894378161430358,63.46406176567223,-5.999325491731593e-05,0.0022672840527125765
2023-11-24 16:00:00+00:00,1.0942115783691406,1.095170259475708,1.093135118484497,1.0949305295944214,0,1.0914953664655183,1.0898933053016662,65.30299412161861,0.00012325766798870904,0.002157815865107945
2023-11-24 20:00:00+00:00,1.0949305295944214,1.095170259475708,1.0943313837051392,1.0943313837051392,0,1.091765463345482,1.0900997161865233,62.480656821919354,0.0001850754097589846,0.0017604316983904158
2023-11-27 00:00:00+00:00,1.0943313837051392,1.0952903032302856,1.0930156707763672,1.0949305295944214,0,1.0920668982263335,1.090228433609009,64.14928042232673,0.00024359095555670594,0.0017369559832981654
2023-11-27 04:00:00+00:00,1.0948106050491333,1.0961307287216187,1.0945708751678467,1.09505033493042,0,1.092351035055294,1.090366654396057,64.48936726208731,0.0002658236799447885,0.001763650349208287
2023-11-27 08:00:00+00:00,1.0949305295944214,1.0958904027938843,1.0942115783691406,1.095650315284729,0,1.0926652522200022,1.0905097675323487,66.21769757470116,0.0002941873405936952,0.0017562764031546457
2023-11-27 12:00:00+00:00,1.095650315284729,1.0957703590393066,1.0928961038589478,1.0936132669448853,0,1.0927555393366577,1.0906310820579528,56.21397536280479,0.00015594736021655865,0.0018510222434997559
2023-11-27 16:00:00+00:00,1.0936132669448853,1.0958904027938843,1.093135118484497,1.0958904027938843,0,1.0930540977611556,1.090809760093689,62.9518951080959,0.00019549593412721326,0.0018605419567653111
2023-11-27 20:00:00+00:00,1.0958904027938843,1.0961307287216187,1.09505033493042,1.0961307287216187,0,1.0933471102335806,1.0909979677200317,63.588723751251834,0.00021397570233943307,0.0017423629760742188
2023-11-28 00:00:00+00:00,1.0963709354400635,1.096611499786377,1.095650315284729,1.0957703590393066,0,1.093577895834126,1.0912143397331238,61.87129742011679,0.00017945852691689094,0.001768512385232108
2023-11-28 04:00:00+00:00,1.0958904027938843,1.0958904027938843,1.0938525199890137,1.0938525199890137,0,1.093604050515544,1.0913782215118408,53.57790310420499,1.3730262502841071e-05,0.001880075250353132
2023-11-28 08:00:00+00:00,1.0940918922424316,1.0960105657577515,1.0940918922424316,1.0952903032302856,0,1.093764646012186,1.0916132068634032,58.111132100477285,-1.143413977997671e-05,0.0019322889191763742
2023-11-28 12:00:00+00:00,1.095170259475708,1.1002310514450073,1.09505033493042,1.0984183549880981,0,1.0942078563908442,1.0918919515609742,65.91063629365753,0.0001607183717639406,0.0022003650665283203
2023-11-28 16:00:00+00:00,1.098538875579834,1.1012003421783447,1.0976948738098145,1.0993843078613281,0,1.0947008517689856,1.092168824672699,67.89838701153627,0.00030917437367102615,0.002323125089917864
2023-11-28 20:00:00+00:00,1.0993843078613281,1.1008366346359253,1.0979359149932861,1.100594401359558,0,1.095262142206183,1.09241792678833,70.23954270491959,0.00044987136687654663,0.002274377005440848
2023-11-29 00:00:00+00:00,1.1008366346359253,1.1019283533096313,1.1001100540161133,1.1001100540161133,0,1.095723848092843,1.0927022433280944,68.0987947141385,0.0004691689910330636,0.0022588883127485004
2023-11-29 04:00:00+00:00,1.0999890565872192,1.1007153987884521,1.098659634590149,1.098659634590149,0,1.0960034468068722,1.0929622673988342,62.004436166330215,0.00034864243480031416,0.002345808914729527
2023-11-29 08:00:00+00:00,1.0987803936004639,1.1001100540161133,1.0973334312438965,1.0987803936004639,0,1.0962679179300714,1.0932247066497802,62.306891433525536,0.00024626930299462583,0.002381665366036551
2023-11-29 12:00:00+00:00,1.0989010334014893,1.0995051860809326,1.0964912176132202,1.0978153944015503,0,1.096415296641641,1.0934984469413758,58.31222980134873,9.078910472204655e-05,0.0024855307170322965
2023-11-29 16:00:00+00:00,1.0976948738098145,1.0996261835098267,1.0964912176132202,1.098538875579834,0,1.0966175422548021,1.0937300944328308,60.363955009885316,1.772090129526123e-05,0.002589540822165353
2023-11-29 20:00:00+00:00,1.098538875579834,1.098659634590149,1.0969723463058472,1.0975743532180786,0,1.0967086671084474,1.0938998341560364,56.3800777832995,-0.00010762753634434448,0.0025047574724469867
2023-11-30 00:00:00+00:00,1.0975743532180786,1.098659634590149,1.0970927476882935,1.0976948738098145,0,1.0968025915561965,1.0940458583831787,56.76405622388066,-0.00018968302836309828,0.0024198719433375765
2023-11-30 04:00:00+00:00,1.0976948738098145,1.0984183549880981,1.0946906805038452,1.0954102277755737,0,1.0966699854818516,1.0941200017929078,48.11709173943712,-0.0003933616454799274,0.0026089634214128766
2023-11-30 08:00:00+00:00,1.0955302715301514,1.0961307287216187,1.091226577758789,1.0918222665786743,0,1.0962082979672634,1.094100911617279,38.26000147140957,-0.0007448720896443544,0.002890603882925851
2023-11-30 12:00:00+00:00,1.091941475868225,1.0943313837051392,1.089680790901184,1.0911074876785278,0,1.0957225065111933,1.0940866160392761,36.64926922712168,-0.0009855564046322481,0.0030772260257175992
2023-11-30 16:00:00+00:00,1.0913456678390503,1.091941475868225,1.0887316465377808,1.0893245935440063,0,1.0951131814666992,1.0940223479270934,32.92575799903071,-0.0012100783159493742,0.003152353422982352
2023-11-30 20:00:00+00:00,1.0893245935440063,1.0897995233535767,1.0882576704025269,1.0894432067871094,0,1.094573183878167,1.093929374217987,33.410472031083174,-0.001288592364339486,0.002892434597015381
2023-12-01 00:00:00+00:00,1.089561939239502,1.0915838479995728,1.089561939239502,1.0903936624526978,0,1.0941751342185984,1.0938386368751525,37.3193039510546,-0.0012154524740134276,0.0027949469430106027
2023-12-01 04:00:00+00:00,1.090274691581726,1.0914647579193115,1.0897995233535767,1.0897995233535767,0,1.0937584093743107,1.0937384152412415,35.90062532388106,-0.001146895114213539,0.00270669800894601
2023-12-01 08:00:00+00:00,1.0899182558059692,1.0906314849853516,1.0886130332946777,1.0900371074676514,0,1.0934039996689147,1.093606927394867,36.9330684585198,-0.0010291112474879924,0.00272099460874285
2023-12-01 12:00:00+00:00,1.0901559591293335,1.0903936624526978,1.0837758779525757,1.0840108394622803,0,1.0925094129825685,1.0933741378784179,25.648408138403767,-0.0012840464408811962,0.0030468532017299105
2023-12-01 16:00:00+00:00,1.0835410356521606,1.089561939239502,1.0835410356521606,1.0875475406646729,0,1.0920368537141976,1.0932408571243286,37.68260245004088,-0.001146017640716573,0.0032785875456673758
2023-12-01 20:00:00+00:00,1.0875475406646729,1.0887316465377808,1.0874292850494385,1.0884946584701538,0,1.0916995017861935,1.0931360936164856,40.46175931433108,-0.0009315714767869161,0.003156329904283796
2023-12-04 00:00:00+00:00,1.0888501405715942,1.0888501405715942,1.08695650100708,1.0883761644363403,0,1.09138299346716,1.0930671715736389,40.22008864677268,-0.000746351630255322,0.003067663737705776
2023-12-04 04:00:00+00:00,1.0882576704025269,1.0882576704025269,1.0853049755096436,1.0855406522750854,0,1.0908265800202956,1.0929391551017762,34.855138339745054,-0.0007608524667843195,0.0031665137835911344
2023-12-04 08:00:00+00:00,1.0860122442245483,1.0883761644363403,1.0860122442245483,1.0871928930282593,0,1.0904805145924827,1.092848951816559,39.88688121029867,-0.0006116421569446089,0.003257129873548235
2023-12-04 12:00:00+00:00,1.0871928930282593,1.0877841711044312,1.0808473825454712,1.081548810005188,0,1.0896298760603593,1.092643482685089,31.06099404411154,-0.000831883004832226,0.0034863523074558805
2023-12-04 16:00:00+00:00,1.0817828178405762,1.0831888914108276,1.0814317464828491,1.0831888914108276,0,1.08901644895088,1.0924993872642517,35.52549578978686,-0.0008053889054031168,0.003261566162109375
2023-12-04 20:00:00+00:00,1.0830715894699097,1.0841283798217773,1.0830715894699097,1.0840108394622803,0,1.08853972423768,1.0924428367614747,37.702901941801784,-0.000676010700644413,0.003004865986960275
2023-12-05 00:00:00+00:00,1.0840108394622803,1.0848339796066284,1.0837758779525757,1.0842459201812744,0,1.0881307905180224,1.0923531222343446,38.3442332781548,-0.0005248406881409634,0.002851171152932303
2023-12-05 04:00:00+00:00,1.0842459201812744,1.0849517583847046,1.0807305574417114,1.080964207649231,0,1.0874482588162329,1.0921906590461732,33.205122910775174,-0.0005911738858910306,0.003042553152356829
2023-12-05 08:00:00+00:00,1.0810810327529907,1.084481120109558,1.0810810327529907,1.0821340084075928,0,1.0869421397296957,1.0920183300971984,36.473547983612555,-0.00050492400273914,0.0031408582414899555
2023-12-05 12:00:00+00:00,1.0822510719299316,1.0841283798217773,1.0804970264434814,1.080964207649231,0,1.0863728128648895,1.0918035531044006,34.64774051224303,-0.0004757164410228061,0.0032812952995300293
2023-12-05 16:00:00+00:00,1.080964207649231,1.081548810005188,1.0781670808792114,1.0787487030029297,0,1.0856467071637506,1.0915444660186768,31.437950347479884,-0.0005494431351142606,0.00337867225919451
2023-12-05 20:00:00+00:00,1.0786322355270386,1.080263614654541,1.078515887260437,1.0796804428100586,0,1.0850784915110179,1.091313543319702,34.198796640388494,-0.00048172007091921987,0.003030811037336077
2023-12-06 00:00:00+00:00,1.0797970294952393,1.0801469087600708,1.079097867012024,1.0800302028656006,0,1.0845977021162163,1.0910991382598878,35.25279444824358,-0.0003649318441513727,0.002675678048815046
2023-12-06 04:00:00+00:00,1.07991361618042,1.0804970264434814,1.0781670808792114,1.0794472694396973,0,1.0841071847184527,1.0908730745315551,34.267597712006534,-0.00028220332141652964,0.002749076911381313
2023-12-06 08:00:00+00:00,1.079214334487915,1.0800302028656006,1.077818512916565,1.078399658203125,0,1.0835636107646118,1.090637948513031,32.50925968754507,-0.00025417098103893863,0.0027717947959899902
2023-12-06 12:00:00+00:00,1.078283429145813,1.0806137323379517,1.07758629322052,1.079214334487915,0,1.083149393976355,1.0904000854492188,35.28999560818666,-0.0001424645036764284,0.002768669809613909
2023-12-06 16:00:00+00:00,1.0794472694396973,1.0801469087600708,1.0770059823989868,1.0771219730377197,0,1.0825753538869611,1.0901084637641907,31.679773346249235,-0.0001693641878737543,0.002790485109601702
2023-12-06 20:00:00+00:00,1.0771219730377197,1.0773539543151855,1.0761945247650146,1.0768898725509644,0,1.082033879474009,1.0897620296478272,31.297289509214664,-0.00016262587897293655,0.0023778166089739117
2023-12-07 00:00:00+00:00,1.0770059823989868,1.077470064163208,1.0761945247650146,1.076310396194458,0,1.0814887858283375,1.0893896269798278,30.313260226318604,-0.00015695522016164788,0.002343416213989258
2023-12-07 04:00:00+00:00,1.076310396194458,1.078399658203125,1.0759629011154175,1.078399658203125,0,1.0811945831973648,1.0890709924697877,37.89501333015448,1.841937145370849e-05,0.0024419852665492465
2023-12-07 08:00:00+00:00,1.078283429145813,1.0787487030029297,1.076658010482788,1.0773539543151855,0,1.0808288090181097,1.0887194609642028,35.79582060471077,9.085949341069034e-05,0.0025157417569841656
2023-12-07 12:00:00+00:00,1.077470064163208,1.0800302028656006,1.076310396194458,1.0786322355270386,0,1.0806196115427695,1.0883910989761352,40.15964041437227,0.000243089065714745,0.00247992788042341
2023-12-07 16:00:00+00:00,1.0788650512695312,1.0818997621536255,1.0788650512695312,1.0801469087600708,0,1.0805745922301315,1.0880810308456421,44.935508992622395,0.00045188093137471866,0.0024621146065848215
2023-12-07 20:00:00+00:00,1.0801469087600708,1.0807305574417114,1.079214334487915,1.0793308019638062,0,1.080456136014291,1.0877953815460204,42.946666633715864,0.0005354048677146421,0.0023110338619777133
2023-12-08 00:00:00+00:00,1.0794472694396973,1.080263614654541,1.0787487030029297,1.0794472694396973,0,1.0803600534833773,1.0874665188789367,43.3321360186164,0.0005943292454309934,0.002177689756665911
2023-12-08 04:00:00+00:00,1.0794472694396973,1.0794472694396973,1.07758629322052,1.0781670808792114,0,1.080151198949647,1.0871072459220885,40.123218239020794,0.0005442602611575986,0.002185778958456857
2023-12-08 08:00:00+00:00,1.078399658203125,1.0794472694396973,1.07758629322052,1.0786322355270386,0,1.0800065357665416,1.0867644834518433,41.80941903891033,0.000538644294918976,0.002243774277823312
2023-12-08 12:00:00+00:00,1.0786322355270386,1.0788650512695312,1.0730764865875244,1.0771219730377197,0,1.0797318155066538,1.0864298725128174,38.06160767377186,0.0004338908313537616,0.002490818500518799
2023-12-08 16:00:00+00:00,1.0768898725509644,1.0772379636764526,1.0743446350097656,1.0761945247650146,0,1.0793949306741166,1.086047956943512,35.93150312102456,0.00030869617150633324,0.0025395069803510395
2023-12-08 20:00:00+00:00,1.0761945247650146,1.0768898725509644,1.0760787725448608,1.0764262676239014,0,1.0791122008598104,1.085608115196228,36.882038106257,0.00025052556570284105,0.002381197043827602
2023-12-11 00:00:00+00:00,1.0770059823989868,1.07758629322052,1.076658010482788,1.076774001121521,0,1.0788895151704494,1.0851559090614318,38.35982657975877,0.0002442449909294273,0.002239704132080078
2023-12-11 04:00:00+00:00,1.076774001121521,1.0773539543151855,1.0757315158843994,1.0758472681045532,0,1.0785997773546498,1.0846609663963318,35.94445474110442,0.00018892716112171122,0.0022727761949811664
2023-12-11 08:00:00+00:00,1.0757315158843994,1.0781670808792114,1.0755001306533813,1.0771219730377197,0,1.0784590340863707,1.084201204776764,41.40927577018129,0.00024583360571577787,0.0023721626826695035
2023-12-11 12:00:00+00:00,1.0771219730377197,1.0773539543151855,1.0744600296020508,1.0746910572052002,0,1.0781001791453069,1.083721833229065,35.23557576061637,0.00013305255672561682,0.0024048175130571637
2023-12-11 16:00:00+00:00,1.0746910572052002,1.0772379636764526,1.0746910572052002,1.0764262676239014,0,1.077940759000411,1.0832747507095337,41.89488469376734,0.0001853960339316496,0.0024374042238507953
2023-12-11 20:00:00+00:00,1.0765421390533447,1.0768898725509644,1.0759629011154175,1.076774001121521,0,1.0778296392024216,1.0828539228439331,43.15628852521553,0.00024952434282737553,0.0022379159927368164
2023-12-12 00:00:00+00:00,1.076774001121521,1.0772379636764526,1.0764262676239014,1.0771219730377197,0,1.077762242424831,1.0824255847930908,44.455743644408734,0.0003171239428628491,0.002062499523162842
2023-12-12 04:00:00+00:00,1.0771219730377197,1.0786322355270386,1.076774001121521,1.0780508518218994,0,1.0777897290340754,1.0820351147651672,47.88086223150962,0.00041970492779473114,0.0020869289125714984
2023-12-12 08:00:00+00:00,1.077818512916565,1.080964207649231,1.077702283859253,1.07991361618042,0,1.077992004000394,1.0816794896125794,54.00606639836831,0.0005974759055396308,0.0022117154938834055
2023-12-12 12:00:00+00:00,1.0800302028656006,1.0827198028564453,1.0770059823989868,1.0786322355270386,0,1.0780529784315032,1.0813439297676086,49.68076342234376,0.0006110417078924136,0.0024869186537606375
2023-12-12 16:00:00+00:00,1.0786322355270386,1.0800302028656006,1.078399658203125,1.0793308019638062,0,1.0781746759107702,1.0810941004753112,51.94054799284907,0.0006459386558390367,0.002470459256853376
2023-12-12 20:00:00+00:00,1.079214334487915,1.0803803205490112,1.079214334487915,1.0801469087600708,0,1.0783625076107035,1.0808748888969422,54.510741461515885,0.0006984051232059381,0.002140275069645473
2023-12-13 00:00:00+00:00,1.0801469087600708,1.080263614654541,1.0788650512695312,1.0789813995361328,0,1.0784214496988396,1.0806680250167846,50.36793583003614,0.0006310795345095437,0.002033506120954241
2023-12-13 04:00:00+00:00,1.0789813995361328,1.0797970294952393,1.078399658203125,1.0788650512695312,0,1.0784636974674768,1.0804564619064332,49.95974656314522,0.000557716567792768,0.0020753826413835797
2023-12-13 08:00:00+00:00,1.0787487030029297,1.0794472694396973,1.07758629322052,1.0787487030029297,0,1.0784908408518057,1.0802235627174377,49.52749312366403,0.00048314414856542637,0.002125450542994908
2023-12-13 12:00:00+00:00,1.0786322355270386,1.0810810327529907,1.078399658203125,1.0797970294952393,0,1.0786152397702278,1.080023512840271,53.43665562110437,0.00048494851635316576,0.0022010888372148785
2023-12-13 16:00:00+00:00,1.0797970294952393,1.0894432067871094,1.078283429145813,1.0890873670578003,0,1.079612585226187,1.0800045180320739,73.22679434380385,0.0010594103825356514,0.0028077193668910433
2023-12-13 20:00:00+00:00,1.0888501405715942,1.089680790901184,1.08695650100708,1.0886130332946777,0,1.0804697707565196,1.080096561908722,71.55462743177623,0.0013371155117029676,0.002795602594103132
2023-12-14 00:00:00+00:00,1.0886130332946777,1.0918222665786743,1.0882576704025269,1.0907504558563232,0,1.0814488836231675,1.0801606202125549,74.39235251869783,0.001577890135871626,0.0028682947158813477
2023-12-14 04:00:00+00:00,1.090869426727295,1.091226577758789,1.0884946584701538,1.0884946584701538,0,1.082119909799071,1.0801606202125549,66.81641715869657,0.0014989342668091218,0.0029972195625305176
