signal_time,RSI_14,Close
2023-12-01 16:00:00,44.15533330707,1.088139295578003
2023-12-04 16:00:00,33.15860632630354,1.082602620124817
2024-01-02 16:00:00,31.77244097588617,1.0960105657577517
2024-01-03 00:00:00,33.384364783085786,1.095170259475708
2024-01-03 19:00:00,36.909640384527975,1.092060685157776
2024-01-05 09:00:00,30.01620435980336,1.0914647579193115
2024-01-16 01:00:00,35.963843970876255,1.0930156707763672
2024-01-16 15:00:00,34.29254268688956,1.0888501405715942
2024-01-16 18:00:00,32.82345539461646,1.0874292850494385
2024-01-29 16:00:00,30.512640735409263,1.080964207649231
2024-02-02 20:00:00,30.85402336142184,1.0797970294952393
2024-02-02 22:00:00,31.251719009439924,1.0794472694396973
2024-02-05 01:00:00,30.00161795111944,1.0781670808792114
2024-02-05 17:00:00,31.922212105240405,1.0742292404174805
2024-02-06 10:00:00,31.143138582333748,1.0731916427612305
2024-03-19 10:00:00,31.5628272740407,1.0847163200378418
2024-03-20 10:00:00,31.378029386640435,1.0843634605407717
2024-03-28 10:00:00,34.7259392475881,1.0793308019638062
2024-04-01 20:00:00,31.7690251192754,1.0746910572052002
2024-04-02 04:00:00,31.192229599182355,1.0736525058746338
2024-04-02 07:00:00,43.796281611148274,1.0744600296020508
2024-04-12 20:00:00,31.21451396526865,1.0643960237503052
2024-04-15 15:00:00,42.5450959355979,1.0646226406097412
2024-04-16 03:00:00,30.212876959754222,1.0614584684371948
2024-05-29 16:00:00,31.483734371687248,1.0818997621536257
2024-05-30 06:00:00,32.82259026668501,1.07991361618042
2024-06-13 17:00:00,31.767936745008186,1.0745755434036257
2024-06-14 14:00:00,32.241464851353896,1.0689470767974854
2024-06-21 08:00:00,35.21937813094516,1.069290041923523
2024-06-26 11:00:00,38.53000935331429,1.0697474479675293
2024-06-26 14:00:00,35.1015527207833,1.0684902667999268
2024-07-23 15:00:00,34.098728482721896,1.0857763290405271
2024-07-24 03:00:00,32.65861660361065,1.0848339796066284
2024-07-24 08:00:00,33.91053005498779,1.0837758779525757
2024-08-08 14:00:00,40.00967662934919,1.090869426727295
2024-08-28 14:00:00,39.38636148997851,1.1133378744125366
2024-08-29 09:00:00,34.02615781730184,1.1098779439926147
2024-08-29 15:00:00,36.38812491904784,1.1087703704833984
2024-08-30 17:00:00,32.8831077669868,1.1055831909179688
2024-09-03 11:00:00,30.118317087433,1.103996515274048
2024-09-23 09:00:00,32.676300434978174,1.110987663269043
2024-09-25 20:00:00,34.14796965751506,1.1135857105255127
2024-10-02 15:00:00,38.33552669039763,1.1052166223526
2024-10-04 17:00:00,30.633349752571448,1.0970927476882937
2024-10-09 19:00:00,32.11268655196446,1.0942115783691406
2024-10-10 09:00:00,31.69628848807245,1.093732833862305
2024-10-10 17:00:00,37.87093491598616,1.0921800136566162
2024-10-16 19:00:00,30.97202934677371,1.086130142211914
2024-10-17 15:00:00,34.72438290823621,1.0838934183120728
2024-10-21 21:00:00,31.080771779892657,1.0818997621536257
2024-10-23 12:00:00,35.49754247282,1.077702283859253
2024-11-11 22:00:00,30.98152345145064,1.0659844875335691
2024-11-12 04:00:00,31.25290229985077,1.064736008644104
2024-11-12 18:00:00,35.17662186896274,1.0617965459823608
2024-11-14 07:00:00,34.52209664128492,1.055408954620361
2024-11-14 11:00:00,34.69611323424705,1.0532968044281006
2024-11-22 13:00:00,38.49335157752101,1.043187975883484
2024-12-11 08:00:00,38.12704258888477,1.0508617162704468
2025-01-10 19:00:00,30.31240205859893,1.024800181388855
2025-01-10 21:00:00,30.847011415239564,1.024800181388855
2025-01-13 08:00:00,31.107142742919933,1.022390365600586
2025-01-13 12:00:00,31.443686242829827,1.0204081535339355
2025-01-29 14:00:00,37.01423387247295,1.0402579307556152
2025-02-03 08:00:00,32.83118851028884,1.0245901346206665
2025-02-07 18:00:00,30.95244139065516,1.0325244665145874
2025-02-10 03:00:00,34.32747301990004,1.0313531160354614
