Datetime,Open,High,Low,Close,Volume,EMA_20,SMA_50,RSI_14,MACD_hist,ATR_14,daily_score,daily_direction,is_swing_high,is_swing_low,confirmed_at_idx,trend,anchor_low_price,anchor_low_time,anchor_high_price,anchor_high_time
2024-05-30 12:00:00,1.0821340084075928,1.0848339796066284,1.0816657543182373,1.0840108394622805,0,1.0836910367099852,1.0846596097946166,50.0819856956345,-0.0003332145487714,0.0020568455968584,70.0,1,False,False,,0.0,,,,
2024-05-30 16:00:00,1.0841283798217771,1.0845986604690552,1.0830715894699097,1.0834236145019531,0,1.0836655679282678,1.0846031188964844,47.70539079647895,-0.0001877102400979,0.0020052450043814,70.0,1,False,False,,0.0,,,,
2024-05-30 20:00:00,1.0833063125610352,1.0837758779525757,1.0829542875289917,1.0834236145019531,0,1.0836425247448094,1.084546627998352,47.70539079647895,-8.090753435605286e-05,0.0018781082970755,70.0,1,False,False,,0.0,,,,
2024-05-31 00:00:00,1.0834236145019531,1.0836584568023682,1.0814317464828491,1.0822510719299316,0,1.0835100054291067,1.084464325904846,42.98200155879469,-7.860554091159333e-05,0.0018683757100786,-30.0,-1,False,False,,0.0,,,,
2024-05-31 04:00:00,1.0822510719299316,1.0828369855880735,1.0817828178405762,1.082602620124817,0,1.0834235877810792,1.0843984937667848,44.74833457560131,-4.448017360209424e-05,0.0018762860979352,-30.0,-1,False,False,,0.0,,,,
2024-05-31 08:00:00,1.082602620124817,1.0857763290405271,1.082602620124817,1.0855406522750854,0,1.0836252129709845,1.0843748998641969,56.79465588052436,0.0001729673026283,0.0020272306033543,-30.0,-1,False,False,,0.0,,,,
2024-05-31 12:00:00,1.0855406522750854,1.0884946584701538,1.084481120109558,1.0850694179534912,0,1.0837627563026515,1.084332430362701,54.73342450544588,0.0002759529201357,0.0022129246166774,-30.0,-1,False,False,,0.0,,,,
2024-05-31 16:00:00,1.0848339796066284,1.0855406522750854,1.0843634605407717,1.0853049755096436,0,1.083909634322365,1.084325361251831,55.60086284108524,0.0003462742397632,0.0021121587072099,-30.0,-1,False,False,,0.0,,,,
2024-05-31 20:00:00,1.0851871967315674,1.0854227542877195,1.0849517583847046,1.0854227542877195,0,1.0840537409857325,1.0843159317970277,56.05431543728715,0.0003841302550163,0.0017935037612915,-30.0,-1,False,False,,0.0,,,,
2024-06-02 20:00:00,1.0854227542877195,1.0856584310531616,1.0853049755096436,1.0855406522750854,0,1.0841953515847185,1.0843112182617187,56.53288187759817,0.0003987852686768,0.0016935212271554,20.0,1,False,False,,0.0,,,,
2024-06-03 00:00:00,1.0855406522750854,1.086130142211914,1.0853049755096436,1.0853049755096436,0,1.084301030053759,1.0842994332313538,55.23791591943537,0.0003746568769825,0.001710763999394,20.0,1,False,False,,0.0,,,,
2024-06-03 04:00:00,1.0851871967315674,1.086130142211914,1.0843634605407717,1.0843634605407717,0,1.0843069758144268,1.084266457557678,50.28261299621641,0.0002815857843501,0.0017619473593575,20.0,1,False,False,,0.0,,,,
2024-06-03 08:00:00,1.0841283798217771,1.0847163200378418,1.0830715894699097,1.0845986604690552,0,1.0843347553053435,1.0842969989776612,51.45421232763896,0.0002246350876346,0.0017210670879908,20.0,1,False,False,,0.0,,,,
2024-06-03 12:00:00,1.0845986604690552,1.0893245935440063,1.084481120109558,1.089205980300903,0,1.0847986814953972,1.0844032502174377,67.57401836556085,0.0004718158943123,0.0019333362579345,20.0,1,False,False,,0.0,,,,
2024-06-03 16:00:00,1.0893245935440063,1.090274691581726,1.0884946584701538,1.090274691581726,0,1.0853202062655236,1.084561378955841,70.05766940800612,0.0006697617142245,0.001834179673876,20.0,1,False,False,,0.0,,,,
2024-06-03 20:00:00,1.090274691581726,1.0913456678390503,1.090274691581726,1.0909883975982666,0,1.0858600340114992,1.084724407196045,71.62095685348498,0.0008022892222672,0.0018016014780317,20.0,1,False,False,,0.0,,,,
2024-06-04 00:00:00,1.091226577758789,1.0918222665786743,1.090869426727295,1.0911074876785278,0,1.0863597915035972,1.0848780846595765,71.88473350864918,0.0008470909094843,0.0018109764371599,20.0,1,True,False,51.0,0.0,,,,
2024-06-04 04:00:00,1.0909883975982666,1.0913456678390503,1.0888501405715942,1.0893245935440063,0,1.0866421536026838,1.0849984502792358,62.51630848004476,0.0007112482925274,0.0018301776477268,20.0,1,False,False,,0.0,,,,
2024-06-04 08:00:00,1.089205980300903,1.0893245935440063,1.0863661766052246,1.0864840745925903,0,1.0866270984588653,1.085017318725586,51.09179105627613,0.000400186196087,0.0019661954471043,20.0,1,False,False,,0.0,,,,
2024-06-04 12:00:00,1.0868383646011353,1.0886130332946775,1.0864840745925903,1.088139295578003,0,1.0867711172321164,1.085121018886566,56.12354136960703,0.0002816018281827,0.0018915704318455,20.0,1,False,False,,0.0,,,,
2024-06-04 16:00:00,1.088139295578003,1.0889687538146973,1.088139295578003,1.0883761644363403,0,1.086923978870614,1.085262243747711,56.80835707822167,0.0001987174133793,0.0016641361372811,20.0,1,False,False,,0.0,,,,
2024-06-04 20:00:00,1.0882576704025269,1.0884946584701538,1.087902545928955,1.0884946584701538,0,1.0870735674039034,1.0854011607170104,57.16850308178247,0.0001345466536028,0.0016223447663443,20.0,1,False,False,,0.0,,,,
2024-06-05 00:00:00,1.0882576704025269,1.0888501405715942,1.088020920753479,1.088139295578003,0,1.087175065325246,1.085544662475586,55.66931867313286,5.492208647991242e-05,0.0016479321888514,70.0,1,False,False,,0.0,,,,
2024-06-05 04:00:00,1.088139295578003,1.0884946584701538,1.0874292850494385,1.0874292850494385,0,1.0871992767275502,1.0856365084648132,52.69592336655027,-5.297253849499434e-05,0.0016987834657941,70.0,1,False,False,,0.0,,,,
2024-06-05 08:00:00,1.0875475406646729,1.088020920753479,1.0863661766052246,1.087074637413025,0,1.0871874063166431,1.0856860280036926,51.22419107587306,-0.0001501311088057,0.0017580389976501,70.0,1,False,False,,0.0,,,,
2024-06-05 12:00:00,1.0871928930282593,1.089205980300903,1.0866022109985352,1.08672034740448,0,1.0871429245154849,1.0857119798660275,49.729964463155234,-0.000235102313102,0.0018178309713091,70.0,1,False,False,,0.0,,,,
2024-06-05 16:00:00,1.0866022109985352,1.087902545928955,1.0857763290405271,1.0876659154891968,0,1.0871927331796478,1.0857615542411805,53.61865415168079,-0.0002244906290171,0.0018522228513445,70.0,1,False,True,61.0,0.0,,,,
2024-06-05 20:00:00,1.0876659154891968,1.0877841711044312,1.087074637413025,1.0876659154891968,0,1.0872377981615096,1.0858158373832705,53.61865415168079,-0.0002143580108515,0.0015569414411272,70.0,1,False,False,,0.0,,,,
2024-06-06 00:00:00,1.0877841711044312,1.0897995233535769,1.0877841711044312,1.0893245935440063,0,1.0874365405788902,1.0859032940864564,59.92535762441578,-9.87153067605204e-05,0.0015821967806134,70.0,1,False,False,,0.0,,,,
2024-06-06 04:00:00,1.0893245935440063,1.0894432067871094,1.087902545928955,1.088139295578003,0,1.0875034696264247,1.085962336063385,54.248631095746255,-0.0001042740199697,0.0016157456806727,70.0,1,False,False,,0.0,,,,
2024-06-06 08:00:00,1.088139295578003,1.0884946584701538,1.0866022109985352,1.087074637413025,0,1.0874626284632438,1.0859953737258912,49.69490853449869,-0.0001775714247007,0.0016828605106898,70.0,1,False,False,,0.0,,,,
2024-06-06 12:00:00,1.087074637413025,1.0901559591293335,1.08672034740448,1.0884946584701538,0,1.0875609170353304,1.086045022010803,55.10767356485224,-0.0001305126133995,0.0017500094005039,70.0,1,False,False,,0.0,,,,
2024-06-06 16:00:00,1.0883761644363403,1.089680790901184,1.0883761644363403,1.089205980300903,0,1.0877175897272895,1.0861041784286498,57.570485933854144,-5.54138225575166e-05,0.0016318815095084,70.0,1,False,False,,0.0,,,,
2024-06-06 20:00:00,1.0893245935440063,1.089680790901184,1.0890873670578003,1.0894432067871094,0,1.0878819342091772,1.0861680793762207,58.390337311835545,3.193723520630203e-06,0.0015222004481724,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-07 00:00:00,1.0893245935440063,1.0900371074676514,1.0889687538146973,1.0897995233535769,0,1.088064561746739,1.0862343883514405,59.6514461479556,5.5985344023389786e-05,0.0015392644064767,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-07 04:00:00,1.0897995233535769,1.0901559591293335,1.0890873670578003,1.089561939239502,0,1.088207169127002,1.0862628412246704,58.38088630666064,6.433527517265734e-05,0.0015732986586434,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-07 08:00:00,1.0894432067871094,1.0903936624526978,1.0886130332946775,1.0901559591293335,0,1.088392768174843,1.0863055419921874,60.638325126932536,9.731669086991668e-05,0.0016412564686366,70.0,1,True,False,71.0,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-07 12:00:00,1.0901559591293335,1.0901559591293335,1.0807305574417114,1.080964207649231,0,1.0876852862200228,1.0861501932144164,31.85006372313063,-0.0004807191683257,0.0022384013448442,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-07 16:00:00,1.0810810327529907,1.0814317464828491,1.0803803205490112,1.0803803205490112,0,1.086989575203736,1.0859950137138368,30.84818948302616,-0.0008609977717471,0.0021953071866716,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-07 20:00:00,1.0803803205490112,1.0807305574417114,1.080263614654541,1.0803803205490112,0,1.0863601223794763,1.0858752965927123,30.84818948302616,-0.0010581664269189,0.0020426767213003,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-09 20:00:00,1.0780508518218994,1.078283429145813,1.077934741973877,1.0781670808792114,0,1.0855798327127844,1.0857301831245425,27.10060961679156,-0.0012690614171102,0.0020654882703508,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-10 00:00:00,1.0781670808792114,1.078399658203125,1.0759629011154177,1.0759629011154177,0,1.084663934465416,1.0855480527877808,23.97660189955178,-0.0014740337145855,0.0021888613700866,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-10 04:00:00,1.0758472681045532,1.0768898725509644,1.0751532316207886,1.076658010482788,0,1.0839014655146897,1.0853703999519348,26.84073492811513,-0.0014761633163887,0.002160506589072,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-10 08:00:00,1.0768898725509644,1.0770059823989868,1.0736525058746338,1.0757315158843994,0,1.0831233750737097,1.08517893075943,25.46370934181849,-0.0014511659109522,0.002289993422372,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-10 12:00:00,1.0756157636642456,1.076310396194458,1.0736525058746338,1.0752688646316528,0,1.0823753264601803,1.085055673122406,24.780041472151737,-0.0013775673288666,0.0023446679115295,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-10 16:00:00,1.075384497642517,1.076774001121521,1.075384497642517,1.0765421390533447,0,1.0818197848023867,1.0849789094924926,30.32446939336988,-0.001163442154408,0.0022067768233163,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-10 20:00:00,1.0765421390533447,1.0771219730377195,1.076310396194458,1.076658010482788,0,1.0813281872481393,1.0849044632911682,30.82417821075232,-0.0009436734648234,0.0021715589932032,70.0,1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-11 00:00:00,1.076658010482788,1.0772379636764526,1.0764262676239014,1.0771219730377195,0,1.0809275954185755,1.0848439645767212,32.899353014314684,-0.0007075229820135,0.0021871498652866,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-11 04:00:00,1.0771219730377195,1.077702283859253,1.0764262676239014,1.076658010482788,0,1.080520968281834,1.084755504131317,31.86976402449463,-0.0005310895318228,0.0022019829068865,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-11 08:00:00,1.076658010482788,1.076658010482788,1.0727311372756958,1.0730764865875244,0,1.079811970025233,1.0845743536949155,25.290184564352344,-0.0005990795148452,0.0024061458451407,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-11 12:00:00,1.073306918144226,1.0738831758499146,1.0722709894180298,1.0735372304916382,0,1.0792143757839383,1.084364881515503,27.367612822708324,-0.0005573717124012,0.0023941142218453,-70.0,-1,False,True,85.0,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-11 16:00:00,1.0735372304916382,1.0751532316207886,1.0735372304916382,1.0743446350097656,0,1.0787505909483028,1.0841833019256593,30.98906332841821,-0.0004257004217478,0.0018362998962402,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-11 20:00:00,1.0744600296020508,1.0745755434036257,1.0739984512329102,1.0743446350097656,0,1.0783309760970137,1.0840017223358154,30.98906332841821,-0.0002951005989312,0.00180241891316,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-12 00:00:00,1.0742292404174805,1.0745755434036257,1.073767900466919,1.0743446350097656,0,1.0779513245648948,1.083843593597412,30.98906332841821,-0.000171346015957,0.0018267546381269,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-12 04:00:00,1.0743446350097656,1.0749220848083496,1.0738831758499146,1.074806571006775,0,1.0776518242260262,1.0836876726150513,33.36322815816628,-2.8499108043702e-05,0.0017262782369341,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-12 08:00:00,1.0746910572052002,1.076774001121521,1.0746910572052002,1.076774001121521,0,1.077568222025597,1.08351233959198,42.44513740982456,0.0002149683010227,0.0017010058675493,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-12 12:00:00,1.076658010482788,1.0854227542877195,1.0765421390533447,1.0845986604690552,0,1.078237787591641,1.0835029244422911,63.65872668391956,0.0008820444568144,0.0022112897464207,-70.0,-1,True,False,91.0,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-12 16:00:00,1.084481120109558,1.0850694179534912,1.0807305574417114,1.0808473825454712,0,1.0784863204443864,1.0834137725830078,53.481406455567445,0.0010389015031318,0.0022816743169512,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-12 20:00:00,1.080964207649231,1.0817828178405762,1.0807305574417114,1.081548810005188,0,1.0787779861168436,1.0833362936973572,54.93227910627192,0.0011495337792119,0.0021669864654541,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-13 00:00:00,1.081548810005188,1.0818997621536257,1.0807305574417114,1.080964207649231,0,1.0789861976913566,1.08324476480484,53.43638024715506,0.0011407022996612,0.0021429913384573,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-13 04:00:00,1.080964207649231,1.0818997621536257,1.0803803205490112,1.0816657543182373,0,1.0792413935605834,1.083171980381012,55.0193796206589,0.0011369353480431,0.0021935531071254,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-13 08:00:00,1.0816657543182373,1.0816657543182373,1.0786322355270386,1.0786322355270386,0,1.0791833785097695,1.0830573558807373,47.49969485831759,0.0008955857567324,0.0023522547313145,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-13 12:00:00,1.078515887260437,1.0816657543182373,1.0757315158843994,1.0758472681045532,0,1.078865653709273,1.0828823280334472,41.84527004612663,0.0005317966605829,0.0026849848883492,-70.0,-1,False,False,,1.0,1.079097867012024,2024-06-06 20:00:00,1.0918222665786743,2024-06-05 04:00:00
2024-06-13 16:00:00,1.0757315158843994,1.0757315158843994,1.0736525058746338,1.0744600296020508,0,1.078446070460966,1.0825874090194705,39.33352159451174,0.0001983230025638,0.002561262675694,-70.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-13 20:00:00,1.0743446350097656,1.0745755434036257,1.0738831758499146,1.0739984512329102,0,1.0780224876773417,1.0822618842124938,38.505332245223215,-4.004683698953732e-05,0.002495561327253,-70.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-14 00:00:00,1.0739984512329102,1.0746910572052002,1.0738831758499146,1.0743446350097656,0,1.0776722159947154,1.081929008960724,39.53364808118986,-0.0001546709367988,0.0024378384862627,-30.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-14 04:00:00,1.0743446350097656,1.0743446350097656,1.0710078477859497,1.0710078477859497,0,1.0770375142605473,1.0815270161628725,33.68641570201119,-0.0004204108983899,0.0026349595614842,-30.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-14 08:00:00,1.0710078477859497,1.0713521242141724,1.067463755607605,1.0697474479675293,0,1.0763432222326408,1.0811354732513427,31.77467461090868,-0.0006334684317734,0.0028550113950456,-30.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-14 12:00:00,1.06963312625885,1.0702054500579834,1.067121982574463,1.0700910091400146,0,1.0757477733666765,1.0808076119422914,32.89263112397977,-0.0006985319658362,0.0030010512896946,-30.0,-1,False,True,103.0,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-14 16:00:00,1.0702054500579834,1.070778489112854,1.0697474479675293,1.070778489112854,0,1.0752745081996455,1.0804603958129884,35.18148990037696,-0.0006438848002468,0.0029259153774806,-30.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-14 20:00:00,1.070778489112854,1.0711225271224976,1.0706638097763062,1.070893168449402,0,1.0748572377472414,1.0801107358932496,35.57622410913183,-0.0005521572367545,0.0023243512426103,-30.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-16 20:00:00,1.0710078477859497,1.0710078477859497,1.070549249649048,1.070549249649048,0,1.074446953166461,1.0797518277168274,34.89000597039407,-0.0004700050923698,0.0020471896444048,-70.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-17 00:00:00,1.0706638097763062,1.0710078477859497,1.0702054500579834,1.0706638097763062,0,1.07408665379597,1.0794023180007934,35.33742821106924,-0.0003678308955862,0.0020293423107692,-70.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-17 04:00:00,1.0706638097763062,1.0711225271224976,1.0690613985061646,1.0703200101852417,0,1.0737279258330437,1.0790601325035096,34.569674792914626,-0.0002868764898766,0.0020930511610848,-70.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-17 08:00:00,1.0702054500579834,1.072041153907776,1.0702054500579834,1.071237325668335,0,1.0734907258173572,1.0787433862686158,38.414389524290144,-0.0001423307344472,0.0021156413214547,-70.0,-1,False,False,,-1.0,1.0722709894180298,2024-06-12 16:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-17 12:00:00,1.071237325668335,1.0727311372756958,1.0710078477859497,1.0725010633468628,0,1.0733964722487386,1.0784590005874637,43.35279162681574,5.692777540868173e-05,0.0020220535142081,-70.0,-1,False,False,,-1.0,1.067121982574463,2024-06-17 12:00:00,1.0903936624526978,2024-06-13 16:00:00
2024-06-17 16:00:00,1.0726161003112793,1.0739984512329102,1.0723860263824463,1.0735372304916382,0,1.0734098777956813,1.0781764268875125,47.09849024777244,0.0002653809496981,0.0017133525439671,-70.0,-1,False,False,,-1.0,1.067121982574463,2024-06-17 12:00:00,1.0903936624526978,2024-06-13 16:00:00
