signal_time,RSI_14,Close
2025-03-06 15:00:00,64.15509884140305,1.0820168256759644
2025-03-07 11:00:00,66.28038609746302,1.0851871967315674
2025-03-11 10:00:00,61.04308113065545,1.089205980300903
2025-03-11 18:00:00,69.50717837646214,1.093135118484497
2025-04-11 05:00:00,68.34351855141834,1.128668189048767
2025-04-11 10:00:00,63.09088655384696,1.1343011856079102
2025-05-14 10:00:00,68.28423593940354,1.1235954761505127
2025-06-13 00:00:00,50.52925933737032,1.1560693979263306
2025-07-01 01:00:00,61.340989437687625,1.1784114837646484
2025-07-21 12:00:00,68.42034210826696,1.1668611764907837
2025-07-21 17:00:00,69.36157711846201,1.1694538593292236
2025-07-22 22:00:00,69.76298583085743,1.1752262115478516
2025-07-23 21:00:00,68.1853123806601,1.1773016452789309
2025-08-15 15:00:00,69.3817015644831,1.1709601879119873
2025-09-01 09:00:00,61.6986265928489,1.172333002090454
2025-09-15 13:00:00,63.92848365898245,1.1763322353363037
2025-09-16 12:00:00,66.51491507744993,1.1807769536972046
2025-09-17 00:00:00,66.45342852076054,1.1862396001815796
2025-10-17 01:00:00,68.02372402139491,1.1704120635986328
2025-10-17 06:00:00,65.3410174967103,1.1713716983795166
2025-11-13 09:00:00,65.12489492511361,1.1621150970458984
2025-11-13 18:00:00,64.49320764398774,1.1642799377441406
2025-12-01 14:00:00,64.06751723273607,1.163602590560913
2025-12-03 07:00:00,66.91430112068451,1.16441547870636
2025-12-03 14:00:00,65.65256660582969,1.16604483127594
2025-12-03 20:00:00,63.74597275450663,1.1668611764907837
2025-12-11 03:00:00,69.09894356901212,1.1695905923843384
2025-12-11 19:00:00,69.92560265512951,1.1743981838226318
2025-12-16 13:00:00,68.04613171741015,1.1777175664901731
2025-12-16 15:00:00,55.75855399785179,1.1773016452789309
2026-01-20 18:00:00,67.65154668740749,1.1730204820632937
2026-01-23 00:00:00,69.25646371578067,1.1752262115478516
2026-01-26 06:00:00,69.74673536122909,1.1855363845825195
2026-01-26 16:00:00,67.019739474721,1.1889193058013916
2026-01-27 13:00:00,69.06570645643015,1.1927480697631836
2026-01-28 01:00:00,63.37785957455251,1.1997599601745603
2026-02-09 23:00:00,63.096488103923726,1.190617918968201
2026-02-23 07:00:00,67.75916511229389,1.182592272758484
2026-04-09 18:00:00,62.266360244825535,1.1704120635986328
2026-04-10 15:00:00,65.85873176261919,1.1726078987121582
2026-04-14 01:00:00,67.85347445548169,1.1763322353363037
2026-04-14 05:00:00,67.17890103070687,1.176747441291809
2026-04-14 15:00:00,62.36579398070878,1.1793843507766724
2026-05-10 23:00:00,51.81457638732672,1.177024483680725
2026-06-15 06:00:00,62.49812507563234,1.1609008312225342
2026-07-02 14:00:00,69.2656728593918,1.144688606262207
2026-07-02 16:00:00,64.26881769122727,1.144164800643921
2026-07-16 01:00:00,63.25480659110333,1.1469204425811768
2026-08-07 13:00:00,65.13881260389934,1.1560693979263306
2026-08-12 13:00:00,62.35547368170359,1.1555349826812744
2026-08-14 16:00:00,66.90431651296338,1.1574074029922483
2026-08-17 02:00:00,68.22127998753649,1.1583458185195925
2026-08-17 09:00:00,68.73051160953224,1.1599582433700562
