divergence_confirmed_time,swing_time,price_at_swing,macd_at_swing,prev_swing_price,prev_swing_macd
2024-07-24 13:00:00,2024-07-24 08:00:00,1.0829542875289917,-0.0008761694946135,1.0847163200378418,-0.0009730996322205
2024-07-25 12:00:00,2024-07-25 07:00:00,1.0831888914108276,-0.000228388249019,1.0836584568023682,-0.0003954800943695
2024-07-31 23:00:00,2024-07-31 18:00:00,1.0807305574417114,4.320777323330027e-05,1.0810810327529907,4.262656155140654e-05
2024-08-30 21:00:00,2024-08-30 16:00:00,1.1047282218933103,-0.0008708248271378,1.1072970628738403,-0.0012043674028856
2024-09-04 17:00:00,2024-09-04 12:00:00,1.1043622493743896,4.597942768791441e-05,1.1044842004776,-0.0010501171008581
2024-09-10 05:00:00,2024-09-10 00:00:00,1.103265643119812,-0.001178185241101,1.1038745641708374,-0.0014156325982863
2024-09-10 19:00:00,2024-09-10 14:00:00,1.1019283533096311,-0.0007862769694504,1.103265643119812,-0.001178185241101
2024-09-11 02:00:00,2024-09-10 21:00:00,1.1018069982528689,-0.0007072027859797,1.1019283533096311,-0.0007862769694504
2024-09-11 19:00:00,2024-09-11 14:00:00,1.100594401359558,-0.000289955679962,1.1018069982528689,-0.0007072027859797
2024-09-27 12:00:00,2024-09-27 07:00:00,1.1128422021865845,-0.0001112866069252,1.1129660606384275,-0.0001142614559761
2024-10-02 20:00:00,2024-10-02 15:00:00,1.1036310195922852,-0.0011387270948379,1.1058276891708374,-0.001428149500972
2024-10-03 10:00:00,2024-10-03 05:00:00,1.1027790307998655,-0.0010247095676965,1.1036310195922852,-0.0011387270948379
2024-10-03 19:00:00,2024-10-03 14:00:00,1.1012003421783447,-0.0007140964002474,1.1027790307998655,-0.0010247095676965
2024-10-08 20:00:00,2024-10-08 15:00:00,1.096611499786377,-9.484321598307588e-05,1.0968520641326904,-0.0003783725476065
2024-10-11 17:00:00,2024-10-11 12:00:00,1.0928961038589478,-1.6798440573895235e-05,1.0932546854019165,-0.0003012100580523
2024-10-15 22:00:00,2024-10-15 17:00:00,1.0884946584701538,-0.0004731223287228,1.0893245935440063,-0.0007998832612001
2024-10-17 18:00:00,2024-10-17 13:00:00,1.081548810005188,-0.0008138996678295,1.0856584310531616,-0.000869330598372
2024-11-12 22:00:00,2024-11-12 17:00:00,1.0597710609436035,-0.0017428872689966,1.063490390777588,-0.0026323583771321
2024-11-19 14:00:00,2024-11-19 09:00:00,1.0529640913009644,0.0002982560650104,1.053518772125244,-1.4587677970911985e-05
2024-12-11 20:00:00,2024-12-11 15:00:00,1.048327922821045,-0.0009487433907728,1.0501995086669922,-0.0011726991519835
2024-12-13 03:00:00,2024-12-12 22:00:00,1.0461344718933103,-0.0009351878960992,1.048327922821045,-0.0009487433907728
2025-01-10 11:00:00,2025-01-10 06:00:00,1.0283833742141724,-0.0005505553718996,1.0295480489730835,-0.000604181414705
2025-01-10 18:00:00,2025-01-10 13:00:00,1.02228581905365,-0.0004833138913109,1.0283833742141724,-0.0005505553718996
2025-01-17 12:00:00,2025-01-17 07:00:00,1.0280661582946775,5.136348904644095e-06,1.0283833742141724,-0.0001580184253446
2025-01-17 19:00:00,2025-01-17 14:00:00,1.0269049406051636,2.5104318418511795e-05,1.0280661582946775,5.136348904644095e-06
2025-01-23 21:00:00,2025-01-23 16:00:00,1.0388531684875488,-0.0001214141989027,1.0393929481506348,-0.0003637313873663
2025-01-29 18:00:00,2025-01-29 13:00:00,1.0386372804641724,-0.0010848443988915,1.041775107383728,-0.001532082380957
2025-01-31 20:00:00,2025-01-31 15:00:00,1.0363768339157104,-0.0007625499764254,1.0369141101837158,-0.0007795029463761
2025-02-04 10:00:00,2025-02-04 05:00:00,1.0279605388641355,0.0003627251808482,1.0363768339157104,-0.0007625499764254
2025-02-19 15:00:00,2025-02-19 10:00:00,1.042209506034851,-0.000643933179641,1.0439503192901611,-0.0007032913398421
2025-02-25 13:00:00,2025-02-25 08:00:00,1.0460251569747925,-0.0001952293253382,1.0462440252304075,-0.0004526333531122
2025-03-03 01:00:00,2025-02-28 19:00:00,1.0362694263458252,-0.001148388453513,1.0383137464523315,-0.0022918976040391
2025-03-18 17:00:00,2025-03-18 12:00:00,1.089680790901184,0.0007257711346908,1.0907504558563232,0.000593216741672
2025-03-21 20:00:00,2025-03-21 15:00:00,1.0804970264434814,-0.00105129328188,1.0822510719299316,-0.0011610596093343
2025-03-25 13:00:00,2025-03-25 08:00:00,1.0781670808792114,-0.0007473002318305,1.078515887260437,-0.0008577565061758
2025-04-08 19:00:00,2025-04-08 14:00:00,1.089561939239502,-0.0007498975948825,1.0925379991531372,-0.0017412145270856
2025-05-09 07:00:00,2025-05-09 02:00:00,1.1200717687606812,-0.0025299330954056,1.1215791702270508,-0.0025533292818695
2025-07-08 19:00:00,2025-07-08 14:00:00,1.1686338186264038,-0.000741782627506,1.1690436601638794,-0.0015891204618407
2025-07-10 19:00:00,2025-07-10 14:00:00,1.166997313499451,-0.0005585671945371,1.1694538593292236,-0.0006513300571935
2025-07-14 04:00:00,2025-07-13 23:00:00,1.1667250394821167,-0.0002346675443334,1.1680878400802612,-0.0004039595782403
2025-07-29 18:00:00,2025-07-29 13:00:00,1.152339220046997,-0.0029232673845691,1.1587486267089844,-0.0038713114834172
2025-08-01 06:00:00,2025-08-01 01:00:00,1.1407711505889893,-0.0012413594554567,1.1410315036773682,-0.0017095599876331
2025-08-01 17:00:00,2025-08-01 12:00:00,1.1396011114120483,0.0002204574435853,1.1407711505889893,-0.0012413594554567
2025-08-21 12:00:00,2025-08-21 07:00:00,1.1629259586334229,-0.0001529167112084,1.16441547870636,-0.0008059075910307
2025-09-03 12:00:00,2025-09-03 07:00:00,1.16130530834198,-0.001096653283773,1.1617100238800049,-0.0018580857482708
2025-09-10 12:00:00,2025-09-10 07:00:00,1.169180393218994,-0.0010308180764269,1.1694538593292236,-0.0012564398766394
2025-09-11 17:00:00,2025-09-11 12:00:00,1.166997313499451,-0.0004442930771286,1.1694538593292236,-0.0005328384681846
2025-09-18 18:00:00,2025-09-18 13:00:00,1.1755025386810305,-0.0008219656101626,1.178550362586975,-0.0010555483652674
2025-10-06 04:00:00,2025-10-05 23:00:00,1.1710972785949707,0.0001017116521506,1.1719207763671875,-0.0003492073619726
2025-10-08 21:00:00,2025-10-08 16:00:00,1.1602274179458618,-0.0013259316024352,1.161035656929016,-0.0017657334323128
2025-10-10 17:00:00,2025-10-10 12:00:00,1.156336784362793,-0.0007043563246527,1.1564704179763794,-0.0011188301526177
2025-10-13 19:00:00,2025-10-13 14:00:00,1.156203031539917,-0.0006778730983418,1.156336784362793,-0.0007043563246527
2025-10-14 12:00:00,2025-10-14 07:00:00,1.1547343730926514,-0.0004966175187779,1.1559356451034546,-0.0008221924277178
2025-10-22 02:00:00,2025-10-21 21:00:00,1.159823656082153,-0.0011547979068642,1.1602274179458618,-0.0012042787150947
2025-10-22 17:00:00,2025-10-22 12:00:00,1.158077597618103,-0.0009140514266352,1.159823656082153,-0.0011547979068642
2025-11-03 19:00:00,2025-11-03 14:00:00,1.1508804559707642,-0.0011225033997308,1.1524720191955566,-0.0014972180713999
2025-11-04 06:00:00,2025-11-04 01:00:00,1.15035080909729,-0.0006740254560742,1.1508804559707642,-0.0011225033997308
2025-11-05 19:00:00,2025-11-05 14:00:00,1.147315263748169,-0.0003942097049729,1.1477103233337402,-0.0009607639737125
2025-11-20 17:00:00,2025-11-20 12:00:00,1.151145339012146,-0.0011644562968589,1.151410460472107,-0.0015227768492755
2025-11-21 21:00:00,2025-11-21 16:00:00,1.1494252681732178,-0.0006528228968125,1.151145339012146,-0.0011644562968589
2025-12-17 00:00:00,2025-12-16 19:00:00,1.1743981838226318,0.0004444029662711,1.1749500036239624,0.0002636874647925
2025-12-19 18:00:00,2025-12-19 13:00:00,1.1706860065460205,-0.0004490024676493,1.170823097229004,-0.0004767014389515
2026-01-07 13:00:00,2026-01-07 08:00:00,1.1676785945892334,-0.0005463056574752,1.1686338186264038,-0.0007211671609617
2026-01-09 20:00:00,2026-01-09 15:00:00,1.16225004196167,-0.000695832745901,1.1645511388778689,-0.0008979550767458
2026-02-19 19:00:00,2026-02-19 14:00:00,1.1745359897613523,-0.0013106636136439,1.1784114837646484,-0.0014975210602665
2026-02-24 20:00:00,2026-02-24 15:00:00,1.177024483680725,-0.0004386914774832,1.177163004875183,-0.0004881518369481
2026-03-02 05:00:00,2026-03-02 00:00:00,1.1761938333511353,9.271708523161948e-05,1.1777175664901731,-0.0002392205827779
2026-03-09 06:00:00,2026-03-09 01:00:00,1.151145339012146,-0.0010929471986713,1.1551345586776731,-0.0011671635104819
2026-03-13 02:00:00,2026-03-12 21:00:00,1.151145339012146,-0.0015989629475203,1.1535356044769287,-0.0019093834894781
2026-03-27 17:00:00,2026-03-27 12:00:00,1.150483250617981,-0.0009513695529888,1.1558021306991575,-0.0009796048678789
2026-03-30 04:00:00,2026-03-29 23:00:00,1.1491611003875732,-0.0009352430763251,1.150483250617981,-0.0009513695529888
2026-04-13 04:00:00,2026-04-12 23:00:00,1.1667250394821167,0.0005988199760564,1.1680878400802612,0.0002227313614147
2026-04-23 22:00:00,2026-04-23 17:00:00,1.1674060821533203,-0.0006532507643399,1.1682243347167969,-0.0010619096069484
2026-04-29 23:00:00,2026-04-29 18:00:00,1.1667250394821167,-0.0006434002579027,1.1682243347167969,-0.0008607358159045
2026-05-20 13:00:00,2026-05-20 08:00:00,1.1587486267089844,-0.0008633936281012,1.15968918800354,-0.0009575727304731
2026-05-20 19:00:00,2026-05-20 14:00:00,1.1586142778396606,-0.0004656444056492,1.1587486267089844,-0.0008633936281012
2026-05-21 18:00:00,2026-05-21 13:00:00,1.1582117080688477,-0.0003195309653529,1.1586142778396606,-0.0004656444056492
2026-06-02 23:00:00,2026-06-02 18:00:00,1.1617100238800049,-0.0002039868341274,1.1631964445114136,-0.0004243431720087
2026-06-08 14:00:00,2026-06-08 09:00:00,1.15035080909729,-0.0020580947428263,1.151543140411377,-0.0025258440121582
2026-06-25 05:00:00,2026-06-25 00:00:00,1.1352026462554932,-0.0006058018015149,1.1422044038772583,-0.0020307064681477
2026-06-25 16:00:00,2026-06-25 11:00:00,1.1336582899093628,-0.0003352264666465,1.1352026462554932,-0.0006058018015149
2026-07-08 20:00:00,2026-07-08 15:00:00,1.1394712924957275,-0.0005849452383497,1.1402509212493896,-0.0007146809375357
2026-07-22 02:00:00,2026-07-21 21:00:00,1.1398608684539795,-0.0005338643717052,1.1406410932540894,-0.0005388687690053
