Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,MACD,MACD_signal,MACD_hist,RSI_14,ATR_14,trend,pullback_low_ref,pullback_high_ref,pullback_low_id,pullback_high_id,choch_event
2023-10-09 19:30:00,4336.06982421875,4336.08984375,4329.14990234375,4335.85009765625,308390000,0.0,0.0,18.899344588664462,13.714503776775324,5.1848408118891385,66.4617029018697,19.506417410714285,-1.0,,4324.10009765625,,6.0,0
2023-10-10 13:30:00,4339.75,4365.72998046875,4339.64013671875,4364.41015625,0,0.0,0.0,21.73606595587262,15.318816212594783,6.417249743277836,72.34519312676983,18.876395089285715,-1.0,,4324.10009765625,,6.0,0
2023-10-10 14:30:00,4364.2001953125,4379.64990234375,4362.81982421875,4377.22021484375,274058877,0.0,0.0,24.732749012236127,17.201602772523053,7.531146239713074,74.50550818880123,17.804966517857142,-1.0,,4324.10009765625,,6.0,0
2023-10-10 15:30:00,4377.18017578125,4385.4599609375,4376.39013671875,4383.990234375,213455976,0.0,0.0,27.338781466156433,19.22903851124973,8.109742954906704,75.59074490494399,15.939976283482142,-1.0,,4324.10009765625,,6.0,0
2023-10-10 16:30:00,4384.06982421875,4384.81982421875,4360.4599609375,4367.1201171875,208690532,0.0,0.0,27.723227385567952,20.927876286113374,6.795351099454578,67.84106703948066,16.330671037946427,-1.0,,4324.10009765625,,6.0,0
2023-10-10 17:30:00,4367.14990234375,4370.02001953125,4358.5400390625,4361.0400390625,190575000,0.0,0.0,27.22347676105437,22.186996381101576,5.0364803799527955,65.24487293940945,16.198521205357142,-1.0,,4324.10009765625,,6.0,0
2023-10-10 18:30:00,4361.009765625,4370.14990234375,4356.7099609375,4360.85986328125,223220000,0.0,0.0,26.507322200767703,23.051061545034802,3.456260655732901,65.1652876604739,16.486363002232142,-1.0,,4324.10009765625,,6.0,0
2023-10-10 19:30:00,4360.83984375,4363.35986328125,4356.64990234375,4358.6298828125,311047000,0.0,0.0,25.46626451983775,23.53410213999539,1.9321623798423602,64.12275928546242,15.908517020089286,-1.0,,4324.10009765625,,6.0,0
2023-10-11 13:30:00,4366.58984375,4377.43994140625,4360.2001953125,4363.35986328125,0,0.0,0.0,24.737727576218276,23.774827227239967,0.9629003489783088,65.38762926691932,15.793526785714286,1.0,,,,,0
2023-10-11 14:30:00,4363.27001953125,4371.330078125,4356.580078125,4357.740234375,273313118,0.0,0.0,23.43673561275682,23.70720890434334,-0.27047329158651934,62.5653890609267,15.653529575892858,1.0,,,,,0
2023-10-11 15:30:00,4357.72021484375,4363.35009765625,4350.27978515625,4352.2001953125,210433637,0.0,0.0,21.70841417072552,23.307449957619777,-1.5990357868942588,59.82404208141878,15.381417410714286,1.0,,,,,0
2023-10-11 16:30:00,4352.18017578125,4356.56005859375,4347.31005859375,4350.2900390625,175015575,0.0,0.0,19.95454970280025,22.636869906655875,-2.6823202038556246,58.86632434906851,15.099260602678571,1.0,,,,,0
2023-10-11 17:30:00,4350.27978515625,4365.72021484375,4345.33984375,4359.18994140625,192199000,0.0,0.0,19.06300080859728,21.922096087044157,-2.859095278446876,61.924799817410864,14.7021484375,1.0,,,,,0
2023-10-11 18:30:00,4359.2998046875,4368.43017578125,4359.08984375,4367.759765625,218205000,0.0,0.0,18.830884366957434,21.303853743026814,-2.472969376069379,64.65040694798029,14.593610491071429,1.0,,,,,0
2023-10-11 19:30:00,4367.6298828125,4378.64013671875,4366.5498046875,4376.7998046875,337336000,0.0,0.0,19.155572500380003,20.87419749449745,-1.718624994117448,67.30888948414561,14.961495535714286,1.0,,,,,0
2023-10-12 13:30:00,4380.93994140625,4382.669921875,4362.9501953125,4372.2099609375,0,0.0,0.0,18.82551928582143,20.46446185276225,-1.6389425669408197,64.65041211033744,14.235770089285714,1.0,,,,,0
2023-10-12 14:30:00,4372.2998046875,4381.2998046875,4365.35986328125,4374.93994140625,282103998,0.0,0.0,18.570170972368942,20.08560367668359,-1.515432704314648,65.52266135060091,14.172188895089286,1.0,,,,,0
2023-10-12 15:30:00,4374.8798828125,4385.85009765625,4371.52001953125,4384.93017578125,216829036,0.0,0.0,18.95542764590391,19.859568470527655,-0.9041408246237452,68.57820220433798,14.547921316964286,1.0,4345.33984375,,9.0,,0
2023-10-12 16:30:00,4384.89990234375,4385.3701171875,4346.9501953125,4347.25,235307209,0.0,0.0,16.035424662324658,19.094739708887055,-3.0593150465623964,50.42595435024738,15.552211216517858,1.0,4345.33984375,,9.0,,0
2023-10-12 17:30:00,4347.25,4349.4501953125,4325.43017578125,4338.64990234375,260002000,0.0,0.0,12.878885478539814,17.851568862817608,-4.9726833842777936,47.34561059493231,16.447928292410715,1.0,4345.33984375,,9.0,,-1
2023-10-12 18:30:00,4338.60986328125,4351.2998046875,4336.7099609375,4346.41015625,250680000,0.0,0.0,10.878097136431279,16.456874517540342,-5.578777381109063,50.29609164783414,16.530064174107142,1.0,4345.33984375,,9.0,,0
2023-10-12 19:30:00,4346.64990234375,4355.27001953125,4346.64013671875,4349.4501953125,350836000,0.0,0.0,9.429071242198006,15.051313862471876,-5.62224262027387,51.44395314177815,16.683628627232142,1.0,4345.33984375,,9.0,,0
2023-10-13 13:30:00,4360.490234375,4377.10009765625,4354.919921875,4357.43994140625,0,0.0,0.0,8.823699403857063,13.805790970748912,-4.9820915668918495,54.423037639824244,17.315046037946427,1.0,4345.33984375,,9.0,,0
2023-10-13 14:30:00,4357.330078125,4363.31005859375,4329.22998046875,4334.0,289550136,0.0,0.0,6.378997373844868,12.320432251368103,-5.9414348775232355,45.58646856081889,18.695765904017858,1.0,4345.33984375,,9.0,,0
2023-10-13 15:30:00,4334.0,4342.259765625,4323.81982421875,4341.6298828125,226634517,0.0,0.0,4.999589029119306,10.856263606918345,-5.856674577799039,48.51677265323584,19.079310825892858,1.0,4345.33984375,,9.0,,0
2023-10-13 16:30:00,4341.60009765625,4345.75,4314.419921875,4314.919921875,210019311,0.0,0.0,1.7311714873358142,9.03124518300184,-7.3000736956660255,40.329038774919155,20.656459263392858,1.0,4345.33984375,,9.0,,0
2023-10-13 17:30:00,4314.89990234375,4331.490234375,4311.97021484375,4327.1201171875,215688000,0.0,0.0,0.1239519967666638,7.249786545754805,-7.125834548988141,44.902859018068796,20.595005580357142,1.0,4345.33984375,,9.0,,0
2023-10-13 18:30:00,4327.06982421875,4336.5,4320.919921875,4323.669921875,247097000,0.0,0.0,-1.4119073668898636,5.5174477632258725,-6.929355130115736,43.87855251093585,21.040701729910715,1.0,4345.33984375,,9.0,,0
2023-10-13 19:30:00,4323.7099609375,4329.22021484375,4316.60009765625,4328.33984375,362524000,0.0,0.0,-2.226596492355384,3.968638912109621,-6.195235404465005,45.68460149719135,21.078543526785715,1.0,4345.33984375,,9.0,,0
2023-10-16 13:30:00,4342.3701171875,4371.6298828125,4342.3701171875,4371.43994140625,0,0.0,0.0,0.5986730542026635,3.2946457405282294,-2.695972686325566,58.84746958042757,22.762137276785715,1.0,4345.33984375,,9.0,,0
2023-10-16 14:30:00,4371.4599609375,4383.330078125,4371.4599609375,4377.919921875,259718906,0.0,0.0,3.322302359648347,3.3001770643522534,0.02212529529609375,60.40124833844095,22.472865513392858,1.0,4345.33984375,,9.0,,0
2023-10-16 15:30:00,4378.009765625,4379.18994140625,4367.97998046875,4373.35986328125,206863686,0.0,0.0,5.054573610173065,3.651056373516416,1.4035172366566493,58.72102251838814,22.25,1.0,4311.97021484375,,11.0,,0
2023-10-16 16:30:00,4373.33984375,4381.18017578125,4356.83984375,4368.97021484375,192703699,0.0,0.0,6.003992821578322,4.121643663128798,1.8823491584495242,57.0750888254052,21.244315011160715,1.0,4311.97021484375,,11.0,,0
2023-10-16 17:30:00,4368.97998046875,4379.33984375,4367.72021484375,4372.2001953125,190155000,0.0,0.0,6.937080471079753,4.684731024718989,2.252349446360764,58.007789525651134,20.358572823660715,1.0,4311.97021484375,,11.0,,0
2023-10-16 18:30:00,4372.18017578125,4381.41015625,4369.35009765625,4381.39013671875,200278000,0.0,0.0,8.322177739181825,5.412220367611556,2.909957371570269,60.62902817113644,20.177873883928573,1.0,4311.97021484375,,11.0,,0
2023-10-16 19:30:00,4381.35986328125,4382.02001953125,4371.64013671875,4371.93017578125,331726000,0.0,0.0,8.557887515595212,6.041353797208288,2.516533718386924,56.70509846586206,20.286446707589285,1.0,4311.97021484375,,11.0,,0
2023-10-17 13:30:00,4345.22998046875,4365.08984375,4337.5400390625,4359.7001953125,0,0.0,0.0,7.669423656127037,6.366967768992039,1.3024558871349985,52.0178882376292,20.767892020089285,1.0,4311.97021484375,,11.0,,0
2023-10-17 14:30:00,4359.68994140625,4373.64013671875,4358.06982421875,4372.10986328125,280013808,0.0,0.0,7.875877921502251,6.668749799494082,1.2071281220081698,55.99286421827703,19.445765904017858,1.0,4311.97021484375,,11.0,,0
2023-10-17 15:30:00,4372.10009765625,4393.009765625,4372.10009765625,4393.009765625,244169962,0.0,0.0,9.61510492126672,7.25802082384861,2.3570840974181104,61.74135125526173,19.622174944196427,1.0,4311.97021484375,,11.0,,0
2023-10-17 16:30:00,4393.0,4393.56982421875,4375.259765625,4376.39990234375,198221608,0.0,0.0,9.543169973617296,7.715050653802347,1.8281193198149488,55.532848373515996,18.692173549107142,1.0,4311.97021484375,,11.0,,0
2023-10-17 17:30:00,4376.25,4376.25,4359.14013671875,4364.39013671875,200508000,0.0,0.0,8.420012628892437,7.856043048820366,0.5639695800720705,51.50035091002192,18.530726841517858,1.0,4311.97021484375,,11.0,,0
2023-10-17 18:30:00,4364.3798828125,4369.419921875,4355.60986328125,4367.39990234375,255498000,0.0,0.0,7.684186751927882,7.82167178944187,-0.13748503751398822,52.43256721636227,18.404296875,1.0,4337.5400390625,,13.0,,0
2023-10-17 19:30:00,4367.39990234375,4373.2998046875,4361.580078125,4372.97998046875,331833000,0.0,0.0,7.465250353998272,7.750387502353151,-0.28513714835487924,54.190592273605496,18.339983258928573,1.0,4337.5400390625,,13.0,,0
2023-10-18 13:30:00,4357.35009765625,4364.2001953125,4345.509765625,4349.10009765625,0,0.0,0.0,5.303696993324593,7.2610494005474395,-1.9573524072228468,46.30367316102646,17.209995814732142,1.0,4337.5400390625,,13.0,,0
2023-10-18 14:30:00,4349.14990234375,4349.81982421875,4335.10986328125,4341.31982421875,295675291,0.0,0.0,2.929082695864963,6.394656059610945,-3.465573363745982,44.05401595745983,17.411411830357142,1.0,4337.5400390625,,13.0,,0
2023-10-18 15:30:00,4341.31982421875,4346.919921875,4331.43994140625,4332.9599609375,226828739,0.0,0.0,0.36836635837153153,5.189398119363063,-4.821031760991532,41.70913354909168,17.716413225446427,1.0,4337.5400390625,,13.0,,-1
2023-10-18 16:30:00,4332.93017578125,4349.64990234375,4324.0,4342.4599609375,217179009,0.0,0.0,-0.8842560297880482,3.974667289532841,-4.858923319320889,45.27396238398589,17.809953962053573,1.0,4337.5400390625,,13.0,,0
2023-10-18 17:30:00,4342.68994140625,4344.64013671875,4326.35986328125,4333.39013671875,209306000,0.0,0.0,-2.579097086055299,2.663914414415213,-5.243011500470512,42.595637583869326,18.285714285714285,1.0,4337.5400390625,,13.0,,0
2023-10-18 18:30:00,4333.330078125,4337.72998046875,4315.4501953125,4316.77978515625,259720000,0.0,0.0,-5.202614880583496,1.0906085554154712,-6.293223435998968,38.14504806117455,19.015694754464285,1.0,4337.5400390625,,13.0,,0
2023-10-18 19:30:00,4316.919921875,4320.08984375,4303.83984375,4313.60009765625,393668000,0.0,0.0,-7.452438766546038,-0.6180009089768308,-6.834437857569207,37.34073417091226,19.434988839285715,1.0,4337.5400390625,,13.0,,0
2023-10-19 13:30:00,4321.35986328125,4326.0400390625,4304.93994140625,4304.93994140625,0,0.0,0.0,-9.821031896384739,-2.4586071064584125,-7.362424789926326,35.16585773012184,18.485700334821427,1.0,4337.5400390625,,13.0,,0
2023-10-19 14:30:00,4303.419921875,4308.10009765625,4297.919921875,4306.97021484375,306645038,0.0,0.0,-11.40288752849392,-4.247463190865514,-7.155424337628406,36.105427837188586,18.100690569196427,1.0,4337.5400390625,,13.0,,0
2023-10-19 15:30:00,4307.02978515625,4339.5400390625,4304.169921875,4313.10009765625,281186442,0.0,0.0,-12.023292172271795,-5.802628987146771,-6.220663185125024,38.980674744494046,19.133579799107142,1.0,4337.5400390625,,13.0,,0
