divergence_confirmed_time
2023-10-04 15:30:00
2023-10-06 18:30:00
2023-10-27 15:30:00
2023-10-30 17:30:00
2024-01-08 18:30:00
2024-04-22 17:30:00
2024-11-05 14:30:00
2024-12-18 17:30:00
2024-12-30 19:30:00
2025-02-03 19:30:00
2025-03-03 15:30:00
2025-03-04 19:30:00
2025-03-14 15:30:00
2025-06-24 14:30:00
2025-07-22 18:30:00
2026-02-23 20:30:00
2026-03-16 17:30:00
2026-03-19 18:30:00
2026-06-26 18:30:00
2026-07-30 17:30:00
