Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MACD,MACD_signal,MACD_hist,ATR_14,is_price_swing_high,is_price_swing_low,is_macd_swing_high,is_macd_swing_low
2021-10-22 00:00:00+01:00,1.1625880002975464,1.1654061079025269,1.1622366905212402,1.1625338792800903,0,0.0,0.0,-0.0026057701871673444,-0.0038244560449476345,0.00121868585778029,0.004854389599391392,False,False,False,False
2021-10-25 00:00:00+01:00,1.1641308069229126,1.1668611764907837,1.159326195716858,1.1640088558197021,0,0.0,0.0,-0.0022094130435916792,-0.0035014474446764437,0.0012920344010847644,0.0051108598709106445,False,False,False,False
2021-10-26 00:00:00+01:00,1.161170482635498,1.1629002094268799,1.1585874557495117,1.161170482635498,0,0.0,0.0,-0.0021001212558424687,-0.0032211822069096487,0.00112106095106718,0.004867519651140485,False,False,False,False
2021-10-27 00:00:00+01:00,1.1598236560821533,1.162439227104187,1.1585336923599243,1.1598236560821533,0,0.0,0.0,-0.0020979999362962243,-0.002996545752786964,0.0008985458164907398,0.004812632288251605,False,False,False,False
2021-10-28 00:00:00+01:00,1.1598910093307495,1.1693171262741089,1.158319115638733,1.1600120067596436,0,0.0,0.0,-0.00205740397734977,-0.0028087173976995253,0.0007513134203497554,0.005304047039576939,True,False,False,False
2021-10-29 00:00:00+01:00,1.1683744192123413,1.1691803932189941,1.1546677350997925,1.1683608293533325,0,0.0,0.0,-0.0013361488854894965,-0.0025142036952575195,0.001178054809768023,0.006093953336988177,False,False,True,False
2021-11-01 00:00:00+00:00,1.1559356451034546,1.159326195716858,1.1546677350997925,1.1556684970855713,0,0.0,0.0,-0.0017683299615400827,-0.0023650289485140324,0.0005966989869739497,0.006813713482448033,False,False,False,False
2021-11-02 00:00:00+00:00,1.1601735353469849,1.1614995002746582,1.1579166650772095,1.1599582433700562,0,0.0,0.0,-0.0017445794775010626,-0.0022409390543114385,0.000496359576810376,0.00688422577721732,False,False,False,False
2021-11-03 00:00:00+00:00,1.158077597618103,1.159900426864624,1.1563634872436523,1.1579434871673584,0,0.0,0.0,-0.0018668115933264673,-0.0021661135621144443,0.000299301968787977,0.006491175719669887,False,False,False,False
2021-11-04 00:00:00+00:00,1.1615750789642334,1.1617100238800049,1.152923822402954,1.1615750789642334,0,0.0,0.0,-0.001651603659327039,-0.0020632115815569633,0.0004116079222299244,0.006897534642900739,False,False,False,False
2021-11-05 00:00:00+00:00,1.1556684970855713,1.1564704179763794,1.151410460472107,1.1555349826812744,0,0.0,0.0,-0.0019460028030184873,-0.002039769825849268,9.376702283078091e-05,0.007344245910644531,False,False,False,False
2021-11-08 00:00:00+00:00,1.1568450927734375,1.1595547199249268,1.1551746129989624,1.1568851470947266,0,0.0,0.0,-0.0020467753093615926,-0.002041170922551733,-5.604386809859516e-06,0.007135868072509766,False,False,False,False
2021-11-09 00:00:00+00:00,1.1588693857192993,1.1609008312225342,1.157019019126892,1.159151554107666,0,0.0,0.0,-0.0019216070519385564,-0.0020172581484290976,9.565109649054123e-05,0.007135961736951556,False,False,False,False
2021-11-10 00:00:00+00:00,1.159366488456726,1.1598236560821533,1.1513441801071167,1.1595547199249268,0,0.0,0.0,-0.001769480721789618,-0.0019677026631012015,0.00019822194131158353,0.007470147950308663,False,False,False,False
2021-11-11 00:00:00+00:00,1.1485671997070312,1.1491611003875732,1.1454885005950928,1.148593544960022,0,0.0,0.0,-0.002504524127314278,-0.002075066955943817,-0.00042945717137046107,0.008241696017129081,False,False,False,False
2021-11-12 00:00:00+00:00,1.1447803974151611,1.1459873914718628,1.1434059143066406,1.145081877708435,0,0.0,0.0,-0.0033320042499767055,-0.002326454414750395,-0.0010055498352263105,0.008074028151375907,False,False,False,False
2021-11-15 00:00:00+00:00,1.1442302465438843,1.1464208364486694,1.1416958570480347,1.144164800643921,0,0.0,0.0,-0.0040155004737334465,-0.0026642636265470053,-0.0013512368471864412,0.008024283817836217,False,False,False,False
2021-11-16 00:00:00+00:00,1.1367381811141968,1.1387006044387817,1.1330673694610596,1.1366478204727173,0,0.0,0.0,-0.005104887665847269,-0.003152388434407058,-0.0019524992314402106,0.008537990706307548,False,False,False,False
2021-11-17 00:00:00+00:00,1.1316184997558594,1.1334000825881958,1.127052664756775,1.1321182250976562,0,0.0,0.0,-0.006261556035276117,-0.00377422195458087,-0.002487334080695247,0.008437786783490862,False,False,False,False
2021-11-18 00:00:00+00:00,1.1318106651306152,1.1359764337539673,1.1315033435821533,1.1321182250976562,0,0.0,0.0,-0.007096420928301317,-0.00443866174932496,-0.002657759178976357,0.0077206747872488836,False,False,False,False
2021-11-19 00:00:00+00:00,1.1370097398757935,1.1370097398757935,1.1252391338348389,1.1368415355682373,0,0.0,0.0,-0.007292858161043414,-0.005009501031668651,-0.0022833571293747633,0.007583354200635638,False,False,False,False
2021-11-22 00:00:00+00:00,1.1275737285614014,1.1290504932403564,1.123822808265686,1.1275737285614014,0,0.0,0.0,-0.00810296472101868,-0.005628193769538657,-0.0024747709514800226,0.008096763065883092,False,False,False,False
2021-11-23 00:00:00+00:00,1.1243535280227661,1.1273448467254639,1.12271249294281,1.12421452999115,0,0.0,0.0,-0.008913292370808401,-0.006285213489792605,-0.0026280788810157957,0.008187225886753626,False,False,False,False
2021-11-24 00:00:00+00:00,1.1243914365768433,1.1254544258117676,1.1187809705734253,1.1244926452636719,0,0.0,0.0,-0.009424402645960006,-0.006913051321026086,-0.0025113513249339203,0.008036315441131592,False,True,False,False
2021-11-25 00:00:00+00:00,1.1206992864608765,1.1230907440185547,1.1203980445861816,1.1202975511550903,0,0.0,0.0,-0.010052095951154083,-0.0075408602470516855,-0.0025112357041023976,0.007602742740086147,False,False,False,False
2021-11-26 00:00:00+00:00,1.1209003925323486,1.1322002410888672,1.1207997798919678,1.1209630966186523,0,0.0,0.0,-0.010376232709399469,-0.008107934739521244,-0.0022682979698782253,0.00814007009778704,False,False,False,True
2021-11-29 00:00:00+00:00,1.1291142702102661,1.12980055809021,1.125885248184204,1.1293182373046875,0,0.0,0.0,-0.00984543139450178,-0.00845543407051735,-0.00138999732398443,0.008484482765197754,False,False,False,False
2021-11-30 00:00:00+00:00,1.1293565034866333,1.1381744146347046,1.1246063709259033,1.1293437480926514,0,0.0,0.0,-0.009315327721459266,-0.008627412800705734,-0.000687914920753532,0.008847951889038086,True,False,False,False
2021-12-01 00:00:00+00:00,1.1330032348632812,1.1358473300933838,1.1304160356521606,1.1330289840698242,0,0.0,0.0,-0.008499867811677664,-0.008601903802900119,0.00010203599122245513,0.008307763508387975,False,False,False,False
2021-12-02 00:00:00+00:00,1.1319644451141357,1.1348161697387695,1.1301862001419067,1.1319515705108643,0,0.0,0.0,-0.00785005764989477,-0.00845153457229905,0.0006014769224042798,0.008267930575779505,False,False,False,False
2021-12-03 00:00:00+00:00,1.130684494972229,1.1331830024719238,1.1267352104187012,1.1306205987930298,0,0.0,0.0,-0.007357662159893197,-0.00823276008981788,0.0008750979299246824,0.008390988622392927,False,False,False,False
2021-12-06 00:00:00+00:00,1.1302627325057983,1.1310003995895386,1.1269001960754395,1.1304799318313599,0,0.0,0.0,-0.006899255511850111,-0.007966059174224325,0.0010668036623742144,0.00789118664605277,False,False,False,False
2021-12-07 00:00:00+00:00,1.1284515857696533,1.1299434900283813,1.1231285333633423,1.128668189048767,0,0.0,0.0,-0.006606007499466271,-0.007694048839272715,0.001088041339806444,0.007730918271200997,False,False,False,False
2021-12-08 00:00:00+00:00,1.1273066997528076,1.1339025497436523,1.12696373462677,1.1276500225067139,0,0.0,0.0,-0.006382193909079126,-0.007431677853233998,0.0010494839441548718,0.007907041481563024,False,False,False,False
2021-12-09 00:00:00+00:00,1.1344043016433716,1.1345586776733398,1.1279425621032715,1.1345586776733398,0,0.0,0.0,-0.005582992035408685,-0.007061940689668936,0.001478948654260251,0.007559759276253837,False,False,False,False
2021-12-10 00:00:00+00:00,1.129407525062561,1.1322592496871948,1.1267352104187012,1.1293309926986694,0,0.0,0.0,-0.005310236183242889,-0.006711599788383727,0.0014013636051408377,0.007188669272831508,False,False,False,False
2021-12-13 00:00:00+00:00,1.1311193704605103,1.1316057443618774,1.126354455947876,1.131183385848999,0,0.0,0.0,-0.00488825381205249,-0.006346930593117479,0.0014586767810649895,0.007216530186789376,False,False,False,False
2021-12-14 00:00:00+00:00,1.1283371448516846,1.13275945186615,1.1266590356826782,1.1285407543182373,0,0.0,0.0,-0.004712742460302621,-0.006020092966554508,0.0013073505062518864,0.007175598825727191,False,False,False,False
2021-12-15 00:00:00+00:00,1.1258726119995117,1.1278001070022583,1.1249226331710815,1.1261261701583862,0,0.0,0.0,-0.00471414349991317,-0.00575890307322624,0.00104475957331307,0.007141564573560443,False,False,False,False
2021-12-16 00:00:00+00:00,1.1293054819107056,1.1363636255264282,1.1282098293304443,1.1290758848190308,0,0.0,0.0,-0.004426213874258567,-0.005492365233432706,0.0010661513591741396,0.0070226192474365234,True,False,False,False
2021-12-17 00:00:00+00:00,1.1335426568984985,1.13490629196167,1.1268366575241089,1.1334141492843628,0,0.0,0.0,-0.003804114422460092,-0.005154715071238184,0.0013506006487780916,0.0069677744592939106,False,False,False,False
2021-12-20 00:00:00+00:00,1.1242523193359375,1.130454421043396,1.1237343549728394,1.1243535280227661,0,0.0,0.0,-0.003996147437816733,-0.004923001544553894,0.0009268541067371612,0.006690042359488351,False,True,False,False
2021-12-21 00:00:00+00:00,1.1276754140853882,1.1303266286849976,1.1261768341064453,1.1277517080307007,0,0.0,0.0,-0.003829980626562479,-0.004704397360955612,0.0008744167343931325,0.00665215083530971,False,False,False,False
2021-12-22 00:00:00+00:00,1.1290504932403564,1.134199619293213,1.1265320777893066,1.128757357597351,0,0.0,0.0,-0.0035759236936068195,-0.004478702627485853,0.0009027789338790339,0.006869120257241386,False,False,False,False
2021-12-23 00:00:00+00:00,1.1330161094665527,1.1345586776733398,1.1291524171829224,1.1328877210617065,0,0.0,0.0,-0.003006637288081926,-0.004184289559605068,0.001177652271523142,0.006822943687438965,False,False,False,False
2021-12-24 00:00:00+00:00,1.1324644088745117,1.134429931640625,1.1308379173278809,1.132733702659607,0,0.0,0.0,-0.0025386378709513213,-0.0038551592218743188,0.0013165213509229974,0.006786644458770752,False,False,False,False
2021-12-27 00:00:00+00:00,1.132387399673462,1.1335002183914185,1.1304160356521606,1.1324259042739868,0,0.0,0.0,-0.0021675950322124216,-0.0035176463839419396,0.001350051351729518,0.006481843335287911,False,False,False,False
2021-12-28 00:00:00+00:00,1.1329776048660278,1.1336004734039307,1.1290377378463745,1.1330032348632812,0,0.0,0.0,-0.001806135153915367,-0.0031753441379366253,0.0013692089840212584,0.006312123366764614,False,False,False,False
2021-12-29 00:00:00+00:00,1.1313369274139404,1.137000560760498,1.1275355815887451,1.1314777135849,0,0.0,0.0,-0.0016240513608878349,-0.0028650855825268673,0.0012410342216390324,0.006494717938559396,False,False,False,False
2021-12-30 00:00:00+00:00,1.1359764337539673,1.1359764337539673,1.1300712823867798,1.1360150575637817,0,0.0,0.0,-0.0011009320448340798,-0.00251225487498831,0.00141132283015423,0.006357695375170026,False,False,False,False
2021-12-31 00:00:00+00:00,1.1323232650756836,1.1379153728485107,1.1305055618286133,1.132502794265747,0,0.0,0.0,-0.0009587150426999536,-0.0022015469085306387,0.0012428318658306852,0.006511875561305455,True,False,False,False
2022-01-03 00:00:00+00:00,1.1373846530914307,1.1375917196273804,1.1285407543182373,1.1373459100723267,0,0.0,0.0,-0.00045002051750908656,-0.0018512416303263282,0.0014012211128172417,0.006722629070281982,False,False,False,False
2022-01-04 00:00:00+00:00,1.1301988363265991,1.1323001384735107,1.1273448467254639,1.1302244663238525,0,0.0,0.0,-0.000614434615685111,-0.0016038802273980848,0.0009894456117129737,0.007178553513118199,False,True,False,False
2022-01-05 00:00:00+00:00,1.1285407543182373,1.1345586776733398,1.1277644634246826,1.1283625364303589,0,0.0,0.0,-0.0008847769961792817,-0.0014600595811543242,0.0005752825849750425,0.00693260771887643,False,False,False,False
2022-01-06 00:00:00+00:00,1.1312217712402344,1.1330673694610596,1.1285535097122192,1.1313496828079224,0,0.0,0.0,-0.0008482098966906548,-0.0013376896442615902,0.0004894797475709354,0.006692264761243548,False,False,False,False
2022-01-07 00:00:00+00:00,1.129586100578308,1.1359764337539673,1.1290504932403564,1.1296881437301636,0,0.0,0.0,-0.000942438677975721,-0.0012586394510044165,0.0003162007730286955,0.006495560918535505,False,False,False,False
2022-01-10 00:00:00+00:00,1.135344386100769,1.1359764337539673,1.1288337707519531,1.1353960037231445,0,0.0,0.0,-0.0005501967416168263,-0.0011169509091268986,0.0005667541675100723,0.006579101085662842,False,False,False,False
2022-01-11 00:00:00+00:00,1.1332728862762451,1.136899709701538,1.1315544843673706,1.1330417394638062,0,0.0,0.0,-0.00042441919117885973,-0.0009784445655372908,0.0005540253743584311,0.00641322135925293,False,False,False,False
2022-01-12 00:00:00+00:00,1.1370097398757935,1.1433000564575195,1.1355764865875244,1.1366478204727173,0,0.0,0.0,-3.3374258459284434e-05,-0.0007894305041216896,0.0007560562456624052,0.0067315782819475445,False,False,False,False
2022-01-13 00:00:00+00:00,1.1439814567565918,1.1479079723358154,1.1436413526535034,1.144164800643921,0,0.0,0.0,0.0008730254518698466,-0.00045693931292338237,0.001329964764793229,0.007279302392687116,False,False,False,False
2022-01-14 00:00:00+00:00,1.14565908908844,1.148369312286377,1.1410053968429565,1.1457115411758423,0,0.0,0.0,0.0016966053761626743,-2.623037510617103e-05,0.0017228357512688453,0.0075849975858415875,True,False,False,False
2022-01-17 00:00:00+00:00,1.1412137746810913,1.143458366394043,1.1393154859542847,1.1410704851150513,0,0.0,0.0,0.0019522990740934443,0.00036947551473375206,0.0015828235593596922,0.007715948990413121,False,False,False,False
2022-01-18 00:00:00+00:00,1.141291856765747,1.1423349380493164,1.1329647302627563,1.1410574913024902,0,0.0,0.0,0.0021293439284608695,0.0007214491974791756,0.0014078947309816938,0.0077091796057564875,False,False,True,False
2022-01-19 00:00:00+00:00,1.1330032348632812,1.1356796026229858,1.1319515705108643,1.1329647302627563,0,0.0,0.0,0.0015982118775337284,0.0008968017334900862,0.0007014101440436422,0.007937805993216378,False,False,False,False
2022-01-20 00:00:00+00:00,1.134352684020996,1.136893391609192,1.1330161094665527,1.1343399286270142,0,0.0,0.0,0.0012735719706509219,0.0009721557809222533,0.00030141618972866853,0.007689152445111956,False,False,False,False
2022-01-21 00:00:00+00:00,1.1315417289733887,1.1361054182052612,1.1302244663238525,1.1313753128051758,0,0.0,0.0,0.0007682172547343047,0.0009313680756846637,-0.00016315082095035905,0.007462722914559501,False,False,False,False
2022-01-24 00:00:00+00:00,1.1340954303741455,1.1340954303741455,1.1291396617889404,1.1341469287872314,0,0.0,0.0,0.0005846270313765167,0.0008620198668230344,-0.00027739283544651763,0.007102344717298236,False,False,False,False
2022-01-25 00:00:00+00:00,1.132387399673462,1.132502794265747,1.1266844272613525,1.1324130296707153,0,0.0,0.0,0.00029580938234152754,0.0007487777699267331,-0.00045296838758520557,0.007150079522814069,False,False,False,False
2022-01-26 00:00:00+00:00,1.130352258682251,1.1313496828079224,1.1272051334381104,1.130454421043396,0,0.0,0.0,-9.008558227097119e-05,0.0005810050994871924,-0.0006710906817581635,0.007186012608664376,False,False,False,False
2022-01-27 00:00:00+00:00,1.1242270469665527,1.12447988986969,1.1133501529693604,1.1243535280227661,0,0.0,0.0,-0.0008780792504103907,0.0002891882295076758,-0.0011672674799180665,0.007913036005837577,False,False,False,False
2022-01-28 00:00:00+00:00,1.1146159172058105,1.1170064210891724,1.1123347282409668,1.1147029399871826,0,0.0,0.0,-0.002255294084407833,-0.00021970823327542593,-0.002035585851132407,0.008261331490107946,False,True,False,False
2022-01-31 00:00:00+00:00,1.115138053894043,1.121692419052124,1.114504098892212,1.1152374744415283,0,0.0,0.0,-0.0032659662732679173,-0.0008289598412739243,-0.002437006431993993,0.008392981120518275,False,False,False,False
2022-02-01 00:00:00+00:00,1.12291419506073,1.1279042959213257,1.1222084760665894,1.12296462059021,0,0.0,0.0,-0.003404173950420031,-0.0013440026631031457,-0.002060171287316885,0.008565017155238561,False,False,False,True
2022-02-02 00:00:00+00:00,1.1273066997528076,1.132939100265503,1.126697063446045,1.1273956298828125,0,0.0,0.0,-0.0031201914866656466,-0.001699240427815646,-0.0014209510588500006,0.008473183427538191,False,False,False,False
2022-02-03 00:00:00+00:00,1.1299946308135986,1.1450687646865845,1.1272051334381104,1.1299946308135986,0,0.0,0.0,-0.002654812656064376,-0.0018903548734653922,-0.0007644577825989837,0.00922316312789917,False,False,False,False
2022-02-04 00:00:00+00:00,1.1435105800628662,1.148369312286377,1.1413440704345703,1.14357590675354,0,0.0,0.0,-0.0011765387091755564,-0.0017475916406074251,0.0005710529314318688,0.010078779288700648,False,False,False,False
2022-02-07 00:00:00+00:00,1.1454622745513916,1.1460003852844238,1.1416698694229126,1.145514726638794,0,0.0,0.0,0.00014972467264273703,-0.0013681283779573927,0.0015178530506001298,0.009718801294054304,False,False,False,False
2022-02-08 00:00:00+00:00,1.144086241722107,1.145081877708435,1.1397050619125366,1.1442956924438477,0,0.0,0.0,0.0010898687576881283,-0.0008765289508282885,0.001966397708516417,0.009483354432242257,False,False,False,False
2022-02-09 00:00:00+00:00,1.1421130895614624,1.1447004079818726,1.1403288841247559,1.142126202583313,0,0.0,0.0,0.0016409640062973185,-0.0003730303594031671,0.002013994365700486,0.009514987468719482,False,False,False,False
2022-02-10 00:00:00+00:00,1.142126202583313,1.1494252681732178,1.1380836963653564,1.142152190208435,0,0.0,0.0,0.0020561064303592502,0.00011279699854931634,0.001943309431809934,0.009905031749180384,True,False,False,False
2022-02-11 00:00:00+00:00,1.1411746740341187,1.1419005393981934,1.1371259689331055,1.1415525674819946,0,0.0,0.0,0.0023100959020265766,0.0005522567792447684,0.0017578391227818081,0.009910064084189278,False,False,True,False
2022-02-14 00:00:00+00:00,1.1365832090377808,1.136893391609192,1.1292799711227417,1.1365057229995728,0,0.0,0.0,0.002080167342461303,0.0008578388918880754,0.0012223284505732278,0.010253642286573137,False,False,False,False
2022-02-15 00:00:00+00:00,1.1306078433990479,1.1368803977966309,1.1305822134017944,1.1306334733963013,0,0.0,0.0,0.0014078767095786482,0.0009678464554261901,0.0004400302541524581,0.010331520012446813,False,False,False,False
2022-02-16 00:00:00+00:00,1.135563611984253,1.1393154859542847,1.1345458030700684,1.1356796026229858,0,0.0,0.0,0.0012676493234420327,0.0010278070290293587,0.00023984229441267402,0.009729930332728795,False,False,False,False
2022-02-17 00:00:00+00:00,1.1373329162597656,1.1386927366256714,1.13275945186615,1.1375269889831543,0,0.0,0.0,0.0012907082681810067,0.0010803872768596883,0.0002103209913213184,0.009295250688280379,False,False,False,False
2022-02-18 00:00:00+00:00,1.1363893747329712,1.137669324874878,1.131580114364624,1.1366478204727173,0,0.0,0.0,0.0012239323662959212,0.001109096294746935,0.00011483607154898624,0.009216742856161935,False,False,False,False
2022-02-21 00:00:00+00:00,1.131733775138855,1.1385631561279297,1.1314136981964111,1.131721019744873,0,0.0,0.0,0.000764645976371936,0.0010402062310719351,-0.00027556025469999915,0.008822645459856306,False,False,False,False
2022-02-22 00:00:00+00:00,1.1309658288955688,1.1363766193389893,1.1289101839065552,1.1309658288955688,0,0.0,0.0,0.0003358491532521324,0.0008993348155079746,-0.0005634856622558423,0.008643499442509242,False,False,False,False
2022-02-23 00:00:00+00:00,1.1330546140670776,1.1359764337539673,1.1307356357574463,1.13291335105896,0,0.0,0.0,0.00015142777890453374,0.0007497534081872865,-0.0005983256292827528,0.007741868495941162,False,False,False,False
2022-02-24 00:00:00+00:00,1.1305949687957764,1.1305949687957764,1.1110494136810303,1.1305694580078125,0,0.0,0.0,-0.000181764797999584,0.0005634497669499125,-0.0007452145649494965,0.007991101060594832,False,False,False,False
2022-02-25 00:00:00+00:00,1.1190814971923828,1.1266082525253296,1.1168068647384644,1.11906898021698,0,0.0,0.0,-0.001358158751275651,0.0001791280633047998,-0.0015372868145804507,0.008664820875440325,False,False,False,False
2022-02-28 00:00:00+00:00,1.118105411529541,1.1244546175003052,1.1143178939819336,1.118105411529541,0,0.0,0.0,-0.002341223211088206,-0.00032494219157380136,-0.0020162810195144044,0.008973896503448486,False,False,False,False
